id_commune;id_election;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;date_integration_gold
69127;2022_T1;2374;390;1984;6;10;16;1968;16.43;83.57;0.25;0.3;0.42;0.5;0.67;0.81;82.9;99.19;2026-03-28T02:12:43.523187
69130;2022_T1;191;26;165;3;3;6;159;13.61;86.39;1.57;1.82;1.57;1.82;3.14;3.64;83.25;96.36;2026-03-28T02:12:43.523187
69131;2022_T1;2743;462;2281;36;6;42;2239;16.84;83.16;1.31;1.58;0.22;0.26;1.53;1.84;81.63;98.16;2026-03-28T02:12:43.523187
69132;2022_T1;609;101;508;11;2;13;495;16.58;83.42;1.81;2.17;0.33;0.39;2.13;2.56;81.28;97.44;2026-03-28T02:12:43.523187
69133;2022_T1;3307;514;2793;39;16;55;2738;15.54;84.46;1.18;1.4;0.48;0.57;1.66;1.97;82.79;98.03;2026-03-28T02:12:43.523187
69134;2022_T1;193;33;160;0;1;1;159;17.1;82.9;0.0;0.0;0.52;0.62;0.52;0.62;82.38;99.38;2026-03-28T02:12:43.523187
69135;2022_T1;1343;279;1064;11;6;17;1047;20.77;79.23;0.82;1.03;0.45;0.56;1.27;1.6;77.96;98.4;2026-03-28T02:12:43.523187
69136;2022_T1;2218;357;1861;31;12;43;1818;16.1;83.9;1.4;1.67;0.54;0.64;1.94;2.31;81.97;97.69;2026-03-28T02:12:43.523187
69137;2022_T1;333;40;293;6;0;6;287;12.01;87.99;1.8;2.05;0.0;0.0;1.8;2.05;86.19;97.95;2026-03-28T02:12:43.523187
69138;2022_T1;348;55;293;5;3;8;285;15.8;84.2;1.44;1.71;0.86;1.02;2.3;2.73;81.9;97.27;2026-03-28T02:12:43.523187
69139;2022_T1;1077;192;885;16;5;21;864;17.83;82.17;1.49;1.81;0.46;0.56;1.95;2.37;80.22;97.63;2026-03-28T02:12:43.523187
69140;2022_T1;1784;246;1538;27;3;30;1508;13.79;86.21;1.51;1.76;0.17;0.2;1.68;1.95;84.53;98.05;2026-03-28T02:12:43.523187
69141;2022_T1;4831;895;3936;66;15;81;3855;18.53;81.47;1.37;1.68;0.31;0.38;1.68;2.06;79.8;97.94;2026-03-28T02:12:43.523187
69142;2022_T1;3834;917;2917;27;10;37;2880;23.92;76.08;0.7;0.93;0.26;0.34;0.97;1.27;75.12;98.73;2026-03-28T02:12:43.523187
69143;2022_T1;5140;1281;3859;55;10;65;3794;24.92;75.08;1.07;1.43;0.19;0.26;1.26;1.68;73.81;98.32;2026-03-28T02:12:43.523187
69145;2022_T1;629;112;517;10;2;12;505;17.81;82.19;1.59;1.93;0.32;0.39;1.91;2.32;80.29;97.68;2026-03-28T02:12:43.523187
69148;2022_T1;1980;296;1684;30;8;38;1646;14.95;85.05;1.52;1.78;0.4;0.48;1.92;2.26;83.13;97.74;2026-03-28T02:12:43.523187
69149;2022_T1;16915;3789;13126;164;52;216;12910;22.4;77.6;0.97;1.25;0.31;0.4;1.28;1.65;76.32;98.35;2026-03-28T02:12:43.523187
69151;2022_T1;1088;172;916;14;1;15;901;15.81;84.19;1.29;1.53;0.09;0.11;1.38;1.64;82.81;98.36;2026-03-28T02:12:43.523187
69152;2022_T1;6388;1892;4496;59;21;80;4416;29.62;70.38;0.92;1.31;0.33;0.47;1.25;1.78;69.13;98.22;2026-03-28T02:12:43.523187
69153;2022_T1;838;103;735;9;4;13;722;12.29;87.71;1.07;1.22;0.48;0.54;1.55;1.77;86.16;98.23;2026-03-28T02:12:43.523187
69154;2022_T1;1785;253;1532;24;7;31;1501;14.17;85.83;1.34;1.57;0.39;0.46;1.74;2.02;84.09;97.98;2026-03-28T02:12:43.523187
69155;2022_T1;924;155;769;14;3;17;752;16.77;83.23;1.52;1.82;0.32;0.39;1.84;2.21;81.39;97.79;2026-03-28T02:12:43.523187
69156;2022_T1;2027;323;1704;27;7;34;1670;15.93;84.07;1.33;1.58;0.35;0.41;1.68;2.0;82.39;98.0;2026-03-28T02:12:43.523187
69157;2022_T1;3933;739;3194;58;12;70;3124;18.79;81.21;1.47;1.82;0.31;0.38;1.78;2.19;79.43;97.81;2026-03-28T02:12:43.523187
69159;2022_T1;3046;500;2546;41;13;54;2492;16.41;83.59;1.35;1.61;0.43;0.51;1.77;2.12;81.81;97.88;2026-03-28T02:12:43.523187
69160;2022_T1;832;158;674;14;4;18;656;18.99;81.01;1.68;2.08;0.48;0.59;2.16;2.67;78.85;97.33;2026-03-28T02:12:43.523187
69161;2022_T1;402;102;300;5;1;6;294;25.37;74.63;1.24;1.67;0.25;0.33;1.49;2.0;73.13;98.0;2026-03-28T02:12:43.523187
69162;2022_T1;1042;205;837;25;2;27;810;19.67;80.33;2.4;2.99;0.19;0.24;2.59;3.23;77.74;96.77;2026-03-28T02:12:43.523187
69163;2022_T1;2570;437;2133;31;9;40;2093;17.0;83.0;1.21;1.45;0.35;0.42;1.56;1.88;81.44;98.12;2026-03-28T02:12:43.523187
69164;2022_T1;276;67;209;6;0;6;203;24.28;75.72;2.17;2.87;0.0;0.0;2.17;2.87;73.55;97.13;2026-03-28T02:12:43.523187
69165;2022_T1;801;118;683;16;5;21;662;14.73;85.27;2.0;2.34;0.62;0.73;2.62;3.07;82.65;96.93;2026-03-28T02:12:43.523187
69166;2022_T1;188;28;160;1;1;2;158;14.89;85.11;0.53;0.62;0.53;0.62;1.06;1.25;84.04;98.75;2026-03-28T02:12:43.523187
69167;2022_T1;457;62;395;6;0;6;389;13.57;86.43;1.31;1.52;0.0;0.0;1.31;1.52;85.12;98.48;2026-03-28T02:12:43.523187
69168;2022_T1;971;153;818;9;3;12;806;15.76;84.24;0.93;1.1;0.31;0.37;1.24;1.47;83.01;98.53;2026-03-28T02:12:43.523187
69169;2022_T1;540;83;457;8;6;14;443;15.37;84.63;1.48;1.75;1.11;1.31;2.59;3.06;82.04;96.94;2026-03-28T02:12:43.523187
69170;2022_T1;882;156;726;21;3;24;702;17.69;82.31;2.38;2.89;0.34;0.41;2.72;3.31;79.59;96.69;2026-03-28T02:12:43.523187
69171;2022_T1;1700;364;1336;26;6;32;1304;21.41;78.59;1.53;1.95;0.35;0.45;1.88;2.4;76.71;97.6;2026-03-28T02:12:43.523187
69172;2022_T1;611;106;505;8;4;12;493;17.35;82.65;1.31;1.58;0.65;0.79;1.96;2.38;80.69;97.62;2026-03-28T02:12:43.523187
69173;2022_T1;756;137;619;9;3;12;607;18.12;81.88;1.19;1.45;0.4;0.48;1.59;1.94;80.29;98.06;2026-03-28T02:12:43.523187
69174;2022_T1;491;103;388;8;5;13;375;20.98;79.02;1.63;2.06;1.02;1.29;2.65;3.35;76.37;96.65;2026-03-28T02:12:43.523187
69175;2022_T1;1561;233;1328;29;2;31;1297;14.93;85.07;1.86;2.18;0.13;0.15;1.99;2.33;83.09;97.67;2026-03-28T02:12:43.523187
69176;2022_T1;3371;632;2739;48;10;58;2681;18.75;81.25;1.42;1.75;0.3;0.37;1.72;2.12;79.53;97.88;2026-03-28T02:12:43.523187
69177;2022_T1;1564;249;1315;10;5;15;1300;15.92;84.08;0.64;0.76;0.32;0.38;0.96;1.14;83.12;98.86;2026-03-28T02:12:43.523187
69178;2022_T1;530;95;435;11;2;13;422;17.92;82.08;2.08;2.53;0.38;0.46;2.45;2.99;79.62;97.01;2026-03-28T02:12:43.523187
69179;2022_T1;3085;507;2578;57;9;66;2512;16.43;83.57;1.85;2.21;0.29;0.35;2.14;2.56;81.43;97.44;2026-03-28T02:12:43.523187
69180;2022_T1;216;32;184;3;2;5;179;14.81;85.19;1.39;1.63;0.93;1.09;2.31;2.72;82.87;97.28;2026-03-28T02:12:43.523187
69181;2022_T1;148;25;123;4;1;5;118;16.89;83.11;2.7;3.25;0.68;0.81;3.38;4.07;79.73;95.93;2026-03-28T02:12:43.523187
69182;2022_T1;328;68;260;10;2;12;248;20.73;79.27;3.05;3.85;0.61;0.77;3.66;4.62;75.61;95.38;2026-03-28T02:12:43.523187
69183;2022_T1;232;40;192;2;1;3;189;17.24;82.76;0.86;1.04;0.43;0.52;1.29;1.56;81.47;98.44;2026-03-28T02:12:43.523187
69184;2022_T1;726;110;616;11;3;14;602;15.15;84.85;1.52;1.79;0.41;0.49;1.93;2.27;82.92;97.73;2026-03-28T02:12:43.523187
69186;2022_T1;195;36;159;2;2;4;155;18.46;81.54;1.03;1.26;1.03;1.26;2.05;2.52;79.49;97.48;2026-03-28T02:12:43.523187
69187;2022_T1;488;72;416;8;5;13;403;14.75;85.25;1.64;1.92;1.02;1.2;2.66;3.12;82.58;96.88;2026-03-28T02:12:43.523187
69188;2022_T1;579;121;458;10;3;13;445;20.9;79.1;1.73;2.18;0.52;0.66;2.25;2.84;76.86;97.16;2026-03-28T02:12:43.523187
69189;2022_T1;1552;342;1210;15;5;20;1190;22.04;77.96;0.97;1.24;0.32;0.41;1.29;1.65;76.68;98.35;2026-03-28T02:12:43.523187
69190;2022_T1;1631;277;1354;19;7;26;1328;16.98;83.02;1.16;1.4;0.43;0.52;1.59;1.92;81.42;98.08;2026-03-28T02:12:43.523187
69191;2022_T1;4971;915;4056;41;7;48;4008;18.41;81.59;0.82;1.01;0.14;0.17;0.97;1.18;80.63;98.82;2026-03-28T02:12:43.523187
69192;2022_T1;131;7;124;2;1;3;121;5.34;94.66;1.53;1.61;0.76;0.81;2.29;2.42;92.37;97.58;2026-03-28T02:12:43.523187
69193;2022_T1;1091;168;923;7;4;11;912;15.4;84.6;0.64;0.76;0.37;0.43;1.01;1.19;83.59;98.81;2026-03-28T02:12:43.523187
69194;2022_T1;5900;974;4926;38;13;51;4875;16.51;83.49;0.64;0.77;0.22;0.26;0.86;1.04;82.63;98.96;2026-03-28T02:12:43.523187
69196;2022_T1;471;94;377;9;1;10;367;19.96;80.04;1.91;2.39;0.21;0.27;2.12;2.65;77.92;97.35;2026-03-28T02:12:43.523187
69197;2022_T1;1735;372;1363;22;13;35;1328;21.44;78.56;1.27;1.61;0.75;0.95;2.02;2.57;76.54;97.43;2026-03-28T02:12:43.523187
69198;2022_T1;603;103;500;10;0;10;490;17.08;82.92;1.66;2.0;0.0;0.0;1.66;2.0;81.26;98.0;2026-03-28T02:12:43.523187
69199;2022_T1;8573;3325;5248;74;28;102;5146;38.78;61.22;0.86;1.41;0.33;0.53;1.19;1.94;60.03;98.06;2026-03-28T02:12:43.523187
69200;2022_T1;1203;265;938;19;5;24;914;22.03;77.97;1.58;2.03;0.42;0.53;2.0;2.56;75.98;97.44;2026-03-28T02:12:43.523187
69201;2022_T1;916;239;677;26;3;29;648;26.09;73.91;2.84;3.84;0.33;0.44;3.17;4.28;70.74;95.72;2026-03-28T02:12:43.523187
69202;2022_T1;15749;2723;13026;163;46;209;12817;17.29;82.71;1.03;1.25;0.29;0.35;1.33;1.6;81.38;98.4;2026-03-28T02:12:43.523187
69203;2022_T1;760;164;596;17;1;18;578;21.58;78.42;2.24;2.85;0.13;0.17;2.37;3.02;76.05;96.98;2026-03-28T02:12:43.523187
69204;2022_T1;14744;2865;11879;131;43;174;11705;19.43;80.57;0.89;1.1;0.29;0.36;1.18;1.46;79.39;98.54;2026-03-28T02:12:43.523187
69205;2022_T1;3814;588;3226;41;17;58;3168;15.42;84.58;1.07;1.27;0.45;0.53;1.52;1.8;83.06;98.2;2026-03-28T02:12:43.523187
69206;2022_T1;3375;722;2653;37;16;53;2600;21.39;78.61;1.1;1.39;0.47;0.6;1.57;2.0;77.04;98.0;2026-03-28T02:12:43.523187
69207;2022_T1;2174;493;1681;34;6;40;1641;22.68;77.32;1.56;2.02;0.28;0.36;1.84;2.38;75.48;97.62;2026-03-28T02:12:43.523187
69208;2022_T1;1759;233;1526;16;6;22;1504;13.25;86.75;0.91;1.05;0.34;0.39;1.25;1.44;85.5;98.56;2026-03-28T02:12:43.523187
69209;2022_T1;484;124;360;0;9;9;351;25.62;74.38;0.0;0.0;1.86;2.5;1.86;2.5;72.52;97.5;2026-03-28T02:12:43.523187
69212;2022_T1;385;65;320;3;0;3;317;16.88;83.12;0.78;0.94;0.0;0.0;0.78;0.94;82.34;99.06;2026-03-28T02:12:43.523187
69214;2022_T1;908;162;746;0;20;20;726;17.84;82.16;0.0;0.0;2.2;2.68;2.2;2.68;79.96;97.32;2026-03-28T02:12:43.523187
69215;2022_T1;698;124;574;11;1;12;562;17.77;82.23;1.58;1.92;0.14;0.17;1.72;2.09;80.52;97.91;2026-03-28T02:12:43.523187
69216;2022_T1;420;64;356;7;2;9;347;15.24;84.76;1.67;1.97;0.48;0.56;2.14;2.53;82.62;97.47;2026-03-28T02:12:43.523187
69217;2022_T1;608;113;495;8;0;8;487;18.59;81.41;1.32;1.62;0.0;0.0;1.32;1.62;80.1;98.38;2026-03-28T02:12:43.523187
69218;2022_T1;793;191;602;1;11;12;590;24.09;75.91;0.13;0.17;1.39;1.83;1.51;1.99;74.4;98.01;2026-03-28T02:12:43.523187
69219;2022_T1;1834;342;1492;28;5;33;1459;18.65;81.35;1.53;1.88;0.27;0.34;1.8;2.21;79.55;97.79;2026-03-28T02:12:43.523187
69220;2022_T1;1401;269;1132;21;6;27;1105;19.2;80.8;1.5;1.86;0.43;0.53;1.93;2.39;78.87;97.61;2026-03-28T02:12:43.523187
69225;2022_T1;461;78;383;17;2;19;364;16.92;83.08;3.69;4.44;0.43;0.52;4.12;4.96;78.96;95.04;2026-03-28T02:12:43.523187
69227;2022_T1;3183;570;2613;63;7;70;2543;17.91;82.09;1.98;2.41;0.22;0.27;2.2;2.68;79.89;97.32;2026-03-28T02:12:43.523187
69228;2022_T1;3281;512;2769;44;19;63;2706;15.6;84.4;1.34;1.59;0.58;0.69;1.92;2.28;82.47;97.72;2026-03-28T02:12:43.523187
69229;2022_T1;553;121;432;5;3;8;424;21.88;78.12;0.9;1.16;0.54;0.69;1.45;1.85;76.67;98.15;2026-03-28T02:12:43.523187
69230;2022_T1;262;51;211;5;0;5;206;19.47;80.53;1.91;2.37;0.0;0.0;1.91;2.37;78.63;97.63;2026-03-28T02:12:43.523187
69231;2022_T1;2121;462;1659;43;4;47;1612;21.78;78.22;2.03;2.59;0.19;0.24;2.22;2.83;76.0;97.17;2026-03-28T02:12:43.523187
69233;2022_T1;962;149;813;2;10;12;801;15.49;84.51;0.21;0.25;1.04;1.23;1.25;1.48;83.26;98.52;2026-03-28T02:12:43.523187
69234;2022_T1;1282;201;1081;17;4;21;1060;15.68;84.32;1.33;1.57;0.31;0.37;1.64;1.94;82.68;98.06;2026-03-28T02:12:43.523187
69235;2022_T1;1362;276;1086;8;3;11;1075;20.26;79.74;0.59;0.74;0.22;0.28;0.81;1.01;78.93;98.99;2026-03-28T02:12:43.523187
69236;2022_T1;403;84;319;5;2;7;312;20.84;79.16;1.24;1.57;0.5;0.63;1.74;2.19;77.42;97.81;2026-03-28T02:12:43.523187
69238;2022_T1;2774;681;2093;40;11;51;2042;24.55;75.45;1.44;1.91;0.4;0.53;1.84;2.44;73.61;97.56;2026-03-28T02:12:43.523187
69239;2022_T1;956;173;783;9;3;12;771;18.1;81.9;0.94;1.15;0.31;0.38;1.26;1.53;80.65;98.47;2026-03-28T02:12:43.523187
69240;2022_T1;536;129;407;13;2;15;392;24.07;75.93;2.43;3.19;0.37;0.49;2.8;3.69;73.13;96.31;2026-03-28T02:12:43.523187
69241;2022_T1;1987;344;1643;32;1;33;1610;17.31;82.69;1.61;1.95;0.05;0.06;1.66;2.01;81.03;97.99;2026-03-28T02:12:43.523187
69242;2022_T1;753;171;582;9;1;10;572;22.71;77.29;1.2;1.55;0.13;0.17;1.33;1.72;75.96;98.28;2026-03-28T02:12:43.523187
69243;2022_T1;6703;1960;4743;78;35;113;4630;29.24;70.76;1.16;1.64;0.52;0.74;1.69;2.38;69.07;97.62;2026-03-28T02:12:43.523187
69244;2022_T1;15280;3016;12264;142;46;188;12076;19.74;80.26;0.93;1.16;0.3;0.38;1.23;1.53;79.03;98.47;2026-03-28T02:12:43.523187
69245;2022_T1;592;99;493;7;4;11;482;16.72;83.28;1.18;1.42;0.68;0.81;1.86;2.23;81.42;97.77;2026-03-28T02:12:43.523187
69246;2022_T1;993;136;857;17;5;22;835;13.7;86.3;1.71;1.98;0.5;0.58;2.22;2.57;84.09;97.43;2026-03-28T02:12:43.523187
69248;2022_T1;3925;984;2941;47;17;64;2877;25.07;74.93;1.2;1.6;0.43;0.58;1.63;2.18;73.3;97.82;2026-03-28T02:12:43.523187
69249;2022_T1;2402;411;1991;28;6;34;1957;17.11;82.89;1.17;1.41;0.25;0.3;1.42;1.71;81.47;98.29;2026-03-28T02:12:43.523187
69250;2022_T1;3413;483;2930;41;9;50;2880;14.15;85.85;1.2;1.4;0.26;0.31;1.46;1.71;84.38;98.29;2026-03-28T02:12:43.523187
69252;2022_T1;579;135;444;11;0;11;433;23.32;76.68;1.9;2.48;0.0;0.0;1.9;2.48;74.78;97.52;2026-03-28T02:12:43.523187
69253;2022_T1;517;106;411;8;2;10;401;20.5;79.5;1.55;1.95;0.39;0.49;1.93;2.43;77.56;97.57;2026-03-28T02:12:43.523187
69254;2022_T1;657;135;522;11;4;15;507;20.55;79.45;1.67;2.11;0.61;0.77;2.28;2.87;77.17;97.13;2026-03-28T02:12:43.523187
69255;2022_T1;4516;791;3725;61;10;71;3654;17.52;82.48;1.35;1.64;0.22;0.27;1.57;1.91;80.91;98.09;2026-03-28T02:12:43.523187
69256;2022_T1;24055;9730;14325;175;85;260;14065;40.45;59.55;0.73;1.22;0.35;0.59;1.08;1.82;58.47;98.18;2026-03-28T02:12:43.523187
69257;2022_T1;868;173;695;13;2;15;680;19.93;80.07;1.5;1.87;0.23;0.29;1.73;2.16;78.34;97.84;2026-03-28T02:12:43.523187
69258;2022_T1;268;40;228;1;0;1;227;14.93;85.07;0.37;0.44;0.0;0.0;0.37;0.44;84.7;99.56;2026-03-28T02:12:43.523187
69259;2022_T1;29229;9208;20021;255;118;373;19648;31.5;68.5;0.87;1.27;0.4;0.59;1.28;1.86;67.22;98.14;2026-03-28T02:12:43.523187
69260;2022_T1;3315;601;2714;33;11;44;2670;18.13;81.87;1.0;1.22;0.33;0.41;1.33;1.62;80.54;98.38;2026-03-28T02:12:43.523187
69261;2022_T1;55;8;47;3;0;3;44;14.55;85.45;5.45;6.38;0.0;0.0;5.45;6.38;80.0;93.62;2026-03-28T02:12:43.523187
69263;2022_T1;683;132;551;10;3;13;538;19.33;80.67;1.46;1.81;0.44;0.54;1.9;2.36;78.77;97.64;2026-03-28T02:12:43.523187
69264;2022_T1;19162;5431;13731;233;66;299;13432;28.34;71.66;1.22;1.7;0.34;0.48;1.56;2.18;70.1;97.82;2026-03-28T02:12:43.523187
69265;2022_T1;687;86;601;9;1;10;591;12.52;87.48;1.31;1.5;0.15;0.17;1.46;1.66;86.03;98.34;2026-03-28T02:12:43.523187
69266;2022_T1;88484;24518;63966;873;257;1130;62836;27.71;72.29;0.99;1.36;0.29;0.4;1.28;1.77;71.01;98.23;2026-03-28T02:12:43.523187
