id_commune;id_election;id_candidat;id_nuance;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69127;2012_T1;CAND_009;DLF;32;1.44;1.67;2026-04-01T19:19:28.745445
69127;2012_T1;CAND_010;SOC;461;20.77;24.05;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_001;ECO;8;1.92;2.25;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_002;FN;76;18.27;21.41;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_003;UMP;121;29.09;34.08;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_004;FI;45;10.82;12.68;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_005;EXG;5;1.2;1.41;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_006;EXG;5;1.2;1.41;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_007;DIV;1;0.24;0.28;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_008;MODEM;26;6.25;7.32;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_009;DLF;6;1.44;1.69;2026-04-01T19:19:28.745445
69128;2012_T1;CAND_010;SOC;62;14.9;17.46;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_001;ECO;6;1.28;1.52;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_002;FN;97;20.77;24.49;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_003;UMP;142;30.41;35.86;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_004;FI;26;5.57;6.57;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_005;EXG;5;1.07;1.26;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_006;EXG;1;0.21;0.25;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_008;MODEM;45;9.64;11.36;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_009;DLF;11;2.36;2.78;2026-04-01T19:19:28.745445
69129;2012_T1;CAND_010;SOC;63;13.49;15.91;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_001;ECO;31;1.3;1.57;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_002;FN;446;18.75;22.54;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_003;UMP;654;27.49;33.05;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_004;FI;157;6.6;7.93;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_005;EXG;13;0.55;0.66;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_006;EXG;8;0.34;0.4;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_007;DIV;2;0.08;0.1;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_008;MODEM;216;9.08;10.91;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_009;DLF;31;1.3;1.57;2026-04-01T19:19:28.745445
69013;2012_T1;CAND_010;SOC;421;17.7;21.27;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_001;ECO;3;1.61;1.99;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_002;FN;29;15.59;19.21;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_003;UMP;44;23.66;29.14;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_004;FI;20;10.75;13.25;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_005;EXG;2;1.08;1.32;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_006;EXG;4;2.15;2.65;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_008;MODEM;20;10.75;13.25;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_009;DLF;6;3.23;3.97;2026-04-01T19:19:28.745445
69130;2012_T1;CAND_010;SOC;23;12.37;15.23;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_001;ECO;50;2.12;2.4;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_002;FN;393;16.64;18.88;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_003;UMP;724;30.65;34.77;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_004;FI;145;6.14;6.96;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_005;EXG;23;0.97;1.1;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_006;EXG;10;0.42;0.48;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_007;DIV;7;0.3;0.34;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_008;MODEM;262;11.09;12.58;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_009;DLF;52;2.2;2.5;2026-04-01T19:19:28.745445
69131;2012_T1;CAND_010;SOC;416;17.61;19.98;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_001;ECO;15;2.55;3.04;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_002;FN;125;21.26;25.3;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_003;UMP;167;28.4;33.81;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_004;FI;36;6.12;7.29;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_005;EXG;9;1.53;1.82;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_006;EXG;5;0.85;1.01;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_007;DIV;1;0.17;0.2;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_008;MODEM;65;11.05;13.16;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_009;DLF;12;2.04;2.43;2026-04-01T19:19:28.745445
69132;2012_T1;CAND_010;SOC;59;10.03;11.94;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_001;ECO;63;2.24;2.57;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_002;FN;353;12.54;14.41;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_003;UMP;893;31.71;36.45;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_004;FI;205;7.28;8.37;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_005;EXG;17;0.6;0.69;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_006;EXG;10;0.36;0.41;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_007;DIV;11;0.39;0.45;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_008;MODEM;302;10.72;12.33;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_009;DLF;48;1.7;1.96;2026-04-01T19:19:28.745445
69133;2012_T1;CAND_010;SOC;548;19.46;22.37;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_001;ECO;5;3.11;3.47;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_002;FN;20;12.42;13.89;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_003;UMP;47;29.19;32.64;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_004;FI;11;6.83;7.64;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_005;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_006;EXG;1;0.62;0.69;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_007;DIV;3;1.86;2.08;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_008;MODEM;26;16.15;18.06;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_009;DLF;3;1.86;2.08;2026-04-01T19:19:28.745445
69134;2012_T1;CAND_010;SOC;28;17.39;19.44;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_001;ECO;15;2.5;3.14;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_002;FN;126;20.97;26.36;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_003;UMP;102;16.97;21.34;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_004;FI;57;9.48;11.92;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_005;EXG;7;1.16;1.46;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_006;EXG;3;0.5;0.63;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_007;DIV;1;0.17;0.21;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_008;MODEM;61;10.15;12.76;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_009;DLF;11;1.83;2.3;2026-04-01T19:19:28.745445
69135;2012_T1;CAND_010;SOC;95;15.81;19.87;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_001;ECO;22;1.26;1.43;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_002;FN;330;18.87;21.48;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_003;UMP;526;30.07;34.24;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_004;FI;135;7.72;8.79;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_005;EXG;12;0.69;0.78;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_006;EXG;12;0.69;0.78;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_007;DIV;5;0.29;0.33;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_008;MODEM;140;8.0;9.11;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_009;DLF;29;1.66;1.89;2026-04-01T19:19:28.745445
69136;2012_T1;CAND_010;SOC;325;18.58;21.16;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_001;ECO;12;4.74;5.63;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_002;FN;37;14.62;17.37;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_003;UMP;59;23.32;27.7;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_004;FI;20;7.91;9.39;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_005;EXG;2;0.79;0.94;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_008;MODEM;33;13.04;15.49;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_009;DLF;7;2.77;3.29;2026-04-01T19:19:28.745445
69137;2012_T1;CAND_010;SOC;43;17.0;20.19;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_001;ECO;18;5.66;6.69;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_002;FN;36;11.32;13.38;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_003;UMP;86;27.04;31.97;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_004;FI;41;12.89;15.24;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_005;EXG;2;0.63;0.74;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_008;MODEM;28;8.81;10.41;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_009;DLF;11;3.46;4.09;2026-04-01T19:19:28.745445
69138;2012_T1;CAND_010;SOC;47;14.78;17.47;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_001;ECO;28;2.58;3.31;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_002;FN;213;19.61;25.21;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_003;UMP;199;18.32;23.55;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_004;FI;82;7.55;9.7;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_005;EXG;9;0.83;1.07;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_006;EXG;8;0.74;0.95;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_007;DIV;1;0.09;0.12;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_008;MODEM;118;10.87;13.96;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_009;DLF;18;1.66;2.13;2026-04-01T19:19:28.745445
69139;2012_T1;CAND_010;SOC;169;15.56;20.0;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_001;ECO;24;3.07;3.57;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_002;FN;119;15.24;17.68;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_003;UMP;197;25.22;29.27;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_004;FI;59;7.55;8.77;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_005;EXG;10;1.28;1.49;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_006;EXG;5;0.64;0.74;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_008;MODEM;92;11.78;13.67;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_009;DLF;28;3.59;4.16;2026-04-01T19:19:28.745445
69014;2012_T1;CAND_010;SOC;139;17.8;20.65;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_001;ECO;45;2.98;3.5;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_002;FN;239;15.85;18.6;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_003;UMP;471;31.23;36.65;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_004;FI;79;5.24;6.15;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_005;EXG;5;0.33;0.39;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_006;EXG;2;0.13;0.16;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_007;DIV;5;0.33;0.39;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_008;MODEM;174;11.54;13.54;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_009;DLF;35;2.32;2.72;2026-04-01T19:19:28.745445
69140;2012_T1;CAND_010;SOC;230;15.25;17.9;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_001;ECO;142;3.59;4.07;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_002;FN;530;13.39;15.21;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_003;UMP;1057;26.71;30.33;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_004;FI;333;8.41;9.56;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_005;EXG;30;0.76;0.86;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_006;EXG;15;0.38;0.43;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_007;DIV;11;0.28;0.32;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_008;MODEM;403;10.18;11.56;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_009;DLF;60;1.52;1.72;2026-04-01T19:19:28.745445
69141;2012_T1;CAND_010;SOC;904;22.84;25.94;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_001;ECO;65;1.58;2.04;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_002;FN;471;11.48;14.77;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_003;UMP;960;23.4;30.1;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_004;FI;361;8.8;11.32;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_005;EXG;30;0.73;0.94;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_006;EXG;19;0.46;0.6;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_007;DIV;9;0.22;0.28;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_008;MODEM;284;6.92;8.91;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_009;DLF;53;1.29;1.66;2026-04-01T19:19:28.745445
69142;2012_T1;CAND_010;SOC;937;22.84;29.38;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_001;ECO;80;1.76;2.26;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_002;FN;545;12.0;15.39;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_003;UMP;1044;22.98;29.48;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_004;FI;384;8.45;10.84;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_005;EXG;34;0.75;0.96;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_006;EXG;31;0.68;0.88;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_007;DIV;8;0.18;0.23;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_008;MODEM;328;7.22;9.26;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_009;DLF;79;1.74;2.23;2026-04-01T19:19:28.745445
69143;2012_T1;CAND_010;SOC;1008;22.19;28.47;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_001;ECO;10;1.98;2.22;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_002;FN;88;17.43;19.56;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_003;UMP;132;26.14;29.33;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_004;FI;44;8.71;9.78;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_005;EXG;3;0.59;0.67;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_006;EXG;3;0.59;0.67;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_007;DIV;2;0.4;0.44;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_008;MODEM;64;12.67;14.22;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_009;DLF;11;2.18;2.44;2026-04-01T19:19:28.745445
69144;2012_T1;CAND_010;SOC;93;18.42;20.67;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_001;ECO;10;1.73;2.09;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_002;FN;104;17.99;21.76;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_003;UMP;158;27.34;33.05;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_004;FI;39;6.75;8.16;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_005;EXG;4;0.69;0.84;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_006;EXG;2;0.35;0.42;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_007;DIV;1;0.17;0.21;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_008;MODEM;70;12.11;14.64;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_009;DLF;8;1.38;1.67;2026-04-01T19:19:28.745445
69145;2012_T1;CAND_010;SOC;82;14.19;17.15;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_001;ECO;13;2.47;2.9;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_002;FN;85;16.16;18.93;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_003;UMP;164;31.18;36.53;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_004;FI;27;5.13;6.01;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_005;EXG;9;1.71;2.0;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_006;EXG;1;0.19;0.22;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_007;DIV;3;0.57;0.67;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_008;MODEM;55;10.46;12.25;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_009;DLF;9;1.71;2.0;2026-04-01T19:19:28.745445
69146;2012_T1;CAND_010;SOC;83;15.78;18.49;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_001;ECO;18;2.71;3.3;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_002;FN;108;16.29;19.82;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_003;UMP;172;25.94;31.56;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_004;FI;41;6.18;7.52;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_005;EXG;7;1.06;1.28;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_006;EXG;2;0.3;0.37;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_007;DIV;2;0.3;0.37;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_008;MODEM;75;11.31;13.76;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_009;DLF;14;2.11;2.57;2026-04-01T19:19:28.745445
69147;2012_T1;CAND_010;SOC;106;15.99;19.45;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_001;ECO;63;3.96;4.55;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_002;FN;212;13.34;15.31;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_003;UMP;468;29.45;33.79;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_004;FI;116;7.3;8.38;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_005;EXG;15;0.94;1.08;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_006;EXG;7;0.44;0.51;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_007;DIV;2;0.13;0.14;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_008;MODEM;169;10.64;12.2;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_009;DLF;35;2.2;2.53;2026-04-01T19:19:28.745445
69148;2012_T1;CAND_010;SOC;298;18.75;21.52;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_001;ECO;442;2.63;3.33;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_002;FN;2026;12.05;15.28;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_003;UMP;3333;19.82;25.14;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_004;FI;1727;10.27;13.02;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_005;EXG;120;0.71;0.9;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_006;EXG;79;0.47;0.6;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_007;DIV;31;0.18;0.23;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_008;MODEM;1269;7.55;9.57;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_009;DLF;212;1.26;1.6;2026-04-01T19:19:28.745445
69149;2012_T1;CAND_010;SOC;4021;23.91;30.32;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_001;ECO;5;5.15;5.95;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_002;FN;10;10.31;11.9;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_003;UMP;31;31.96;36.9;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_004;FI;13;13.4;15.48;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_005;EXG;2;2.06;2.38;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_006;EXG;1;1.03;1.19;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_008;MODEM;9;9.28;10.71;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_009;DLF;2;2.06;2.38;2026-04-01T19:19:28.745445
69015;2012_T1;CAND_010;SOC;11;11.34;13.1;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_001;ECO;8;3.0;3.62;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_002;FN;39;14.61;17.65;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_003;UMP;72;26.97;32.58;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_004;FI;20;7.49;9.05;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_005;EXG;2;0.75;0.9;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_008;MODEM;44;16.48;19.91;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_009;DLF;10;3.75;4.52;2026-04-01T19:19:28.745445
69150;2012_T1;CAND_010;SOC;26;9.74;11.76;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_001;ECO;11;1.13;1.34;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_002;FN;239;24.49;29.08;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_003;UMP;248;25.41;30.17;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_004;FI;72;7.38;8.76;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_005;EXG;9;0.92;1.09;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_006;EXG;5;0.51;0.61;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_007;DIV;2;0.2;0.24;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_008;MODEM;87;8.91;10.58;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_009;DLF;23;2.36;2.8;2026-04-01T19:19:28.745445
69151;2012_T1;CAND_010;SOC;126;12.91;15.33;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_001;ECO;68;1.1;1.51;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_002;FN;759;12.26;16.85;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_003;UMP;823;13.29;18.27;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_004;FI;867;14.0;19.25;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_005;EXG;53;0.86;1.18;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_006;EXG;31;0.5;0.69;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_007;DIV;16;0.26;0.36;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_008;MODEM;342;5.52;7.59;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_009;DLF;72;1.16;1.6;2026-04-01T19:19:28.745445
69152;2012_T1;CAND_010;SOC;1474;23.8;32.72;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_001;ECO;30;4.16;4.76;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_002;FN;73;10.11;11.59;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_003;UMP;246;34.07;39.05;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_004;FI;36;4.99;5.71;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_005;EXG;6;0.83;0.95;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_006;EXG;1;0.14;0.16;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_008;MODEM;87;12.05;13.81;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_009;DLF;13;1.8;2.06;2026-04-01T19:19:28.745445
69153;2012_T1;CAND_010;SOC;138;19.11;21.9;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_001;ECO;44;3.47;3.98;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_002;FN;161;12.71;14.57;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_003;UMP;441;34.81;39.91;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_004;FI;76;6.0;6.88;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_005;EXG;10;0.79;0.9;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_006;EXG;4;0.32;0.36;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_007;DIV;1;0.08;0.09;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_008;MODEM;146;11.52;13.21;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_009;DLF;29;2.29;2.62;2026-04-01T19:19:28.745445
69154;2012_T1;CAND_010;SOC;193;15.23;17.47;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_001;ECO;13;1.63;1.87;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_002;FN;106;13.27;15.25;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_003;UMP;221;27.66;31.8;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_004;FI;49;6.13;7.05;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_005;EXG;11;1.38;1.58;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_006;EXG;2;0.25;0.29;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_007;DIV;4;0.5;0.58;2026-04-01T19:19:28.745445
69155;2012_T1;CAND_008;MODEM;115;14.39;16.55;2026-04-01T19:19:28.745445
