id_commune,target_nuance,inscrits_2012_t1,abstentions_2012_t1,votants_2012_t1,blancs_2012_t1,nuls_2012_t1,exprimes_2012_t1,pct_abs_ins_2012_t1,pct_vot_ins_2012_t1,pct_blancs_ins_2012_t1,pct_nuls_ins_2012_t1,inscrits_2012_t2,abstentions_2012_t2,votants_2012_t2,blancs_2012_t2,nuls_2012_t2,exprimes_2012_t2,pct_abs_ins_2012_t2,pct_vot_ins_2012_t2,pct_blancs_ins_2012_t2,pct_nuls_ins_2012_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2022_t1,abstentions_2022_t1,votants_2022_t1,blancs_2022_t1,nuls_2022_t1,exprimes_2022_t1,pct_abs_ins_2022_t1,pct_vot_ins_2022_t1,pct_blancs_ins_2022_t1,pct_nuls_ins_2022_t1,inscrits_2022_t2,abstentions_2022_t2,votants_2022_t2,blancs_2022_t2,nuls_2022_t2,exprimes_2022_t2,pct_abs_ins_2022_t2,pct_vot_ins_2022_t2,pct_blancs_ins_2022_t2,pct_nuls_ins_2022_t2,share_nuance_eco_2012_t1,share_nuance_fn_2012_t1,share_nuance_ump_2012_t1,share_nuance_fi_2012_t1,share_nuance_exg_2012_t1,share_nuance_div_2012_t1,share_nuance_modem_2012_t1,share_nuance_dlf_2012_t1,share_nuance_soc_2012_t1,share_nuance_soc_2012_t2,share_nuance_ump_2012_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_fn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,share_nuance_rem_2017_t2,share_nuance_fn_2017_t2,share_nuance_exg_2022_t1,share_nuance_lr_2022_t1,share_nuance_dlf_2022_t1,share_nuance_com_2022_t1,share_nuance_rem_2022_t1,share_nuance_res_2022_t1,share_nuance_fn_2022_t1,share_nuance_rec_2022_t1,share_nuance_fi_2022_t1,share_nuance_soc_2022_t1,share_nuance_eelv_2022_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69252,REM,546.0,100.0,446.0,10.0,0.0,436.0,18.32,81.68,1.83,0.0,546.0,99.0,447.0,27.0,0.0,420.0,18.13,81.87,4.95,0.0,587.0,123.0,464.0,18.0,2.0,444.0,20.95,79.05,3.07,0.34,587.0,134.0,453.0,56.0,12.0,385.0,22.83,77.17,9.54,2.04,579.0,135.0,444.0,11.0,0.0,433.0,23.32,76.68,1.9,0.0,579.0,144.0,435.0,31.0,5.0,399.0,24.87,75.13,5.35,0.86,2.06,20.41,21.56,10.78,2.06,0.23,15.83,2.29,24.77,47.62,52.38,9.23,1.3599999999999999,11.26,22.75,23.65,6.53,1.58,2.25,21.4,63.12,36.88,1.8399999999999999,4.39,2.08,1.15,29.1,2.77,27.94,8.78,14.55,1.39,6.0,723.0,301.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69253,REM,492.0,55.0,437.0,13.0,0.0,424.0,11.18,88.82,2.64,0.0,492.0,59.0,433.0,21.0,0.0,412.0,11.99,88.01,4.27,0.0,507.0,99.0,408.0,9.0,0.0,399.0,19.53,80.47,1.78,0.0,496.0,112.0,384.0,28.0,13.0,343.0,22.58,77.42,5.65,2.62,517.0,106.0,411.0,8.0,2.0,401.0,20.5,79.5,1.55,0.39,517.0,122.0,395.0,18.0,9.0,368.0,23.6,76.4,3.48,1.74,4.01,17.45,35.85,10.38,2.13,0.24,10.61,2.36,16.98,36.89,63.11,8.02,1.25,23.81,25.56,21.05,5.76,0.75,0.75,13.03,63.56,36.44,0.75,7.73,0.5,0.75,27.68,2.74,28.93,9.73,12.72,2.74,5.74,650.0,285.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,0.0,0.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69254,FN,579.0,108.0,471.0,9.0,0.0,462.0,18.65,81.35,1.55,0.0,579.0,115.0,464.0,29.0,0.0,435.0,19.86,80.14,5.01,0.0,587.0,103.0,484.0,9.0,5.0,470.0,17.55,82.45,1.53,0.85,588.0,120.0,468.0,51.0,15.0,402.0,20.41,79.59,8.67,2.55,657.0,135.0,522.0,11.0,4.0,507.0,20.55,79.45,1.67,0.61,657.0,145.0,512.0,30.0,5.0,477.0,22.07,77.93,4.57,0.76,3.25,26.41,27.71,10.61,2.17,0.87,8.01,1.08,19.91,41.84,58.16,7.23,0.85,18.94,31.06,18.09,3.62,2.98,0.64,16.6,52.99,47.01,1.58,5.33,3.94,0.99,23.87,2.17,32.35,8.48,16.57,1.58,3.16,994.0,471.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69255,REM,3482.0,396.0,3086.0,66.0,0.0,3020.0,11.37,88.63,1.9,0.0,3483.0,425.0,3058.0,121.0,0.0,2937.0,12.2,87.8,3.47,0.0,4159.0,638.0,3521.0,76.0,8.0,3437.0,15.34,84.66,1.83,0.19,4160.0,774.0,3386.0,307.0,68.0,3011.0,18.61,81.39,7.38,1.63,4516.0,791.0,3725.0,61.0,10.0,3654.0,17.52,82.48,1.35,0.22,4513.0,955.0,3558.0,208.0,55.0,3295.0,21.16,78.84,4.61,1.22,2.88,14.47,36.36,8.25,1.06,0.26,13.18,2.95,20.6,39.8,60.2,7.86,1.23,26.45,17.92,25.23,6.37,1.05,0.93,12.98,68.81,31.19,1.07,6.16,3.07,1.72,33.44,2.49,20.09,9.14,14.29,1.86,6.68,6198.0,2601.0,9.996122,26.0,5.4856405,34.0,4.6789287,29.0,0.3375502,1.7521368,1.4520813,9.0,1.7948427,6.2348485,1.1293966,7.0,3.2268474,20.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.7428203,17.0,0.0,0.0
69256,REM,20877.0,6318.0,14559.0,253.0,0.0,14306.0,30.26,69.74,1.21,0.0,20881.0,6129.0,14752.0,570.0,0.0,14182.0,29.35,70.65,2.73,0.0,23061.0,9617.0,13444.0,210.0,100.0,13134.0,41.7,58.3,0.91,0.43,23048.0,9947.0,13101.0,825.0,282.0,11994.0,43.16,56.84,3.58,1.22,24055.0,9730.0,14325.0,175.0,85.0,14065.0,40.45,59.55,0.73,0.35,24138.0,12099.0,12039.0,727.0,240.0,11072.0,50.12,49.88,3.01,0.99,1.36,13.83,14.42,18.82,1.65,0.25,4.58,1.16,43.93,71.87,28.13,2.91,2.0100000000000002,8.47,16.86,20.79,8.11,1.8800000000000001,0.45,38.52,75.93,24.07,1.15,1.5,1.1,1.83,17.28,1.09,13.57,4.08,54.94,1.44,2.02,52448.0,20354.0,8.1558176,166.0,12.4694936,654.0,4.957291,260.0,3.8514338,202.0,8.6371263,453.0,4.5378279,238.0,6.3682123,334.0,4.4424954,233.0,1.1058572,58.0,0.1334655,7.0,2.0210494,106.0,9.0565894,475.0,3.2794387,172.0,16.1302624,846.0,1.9257169,101.0
69257,REM,748.0,87.0,661.0,17.0,0.0,644.0,11.63,88.37,2.27,0.0,748.0,93.0,655.0,28.0,0.0,627.0,12.43,87.57,3.74,0.0,799.0,124.0,675.0,12.0,1.0,662.0,15.52,84.48,1.5,0.13,799.0,144.0,655.0,52.0,7.0,596.0,18.02,81.98,6.51,0.88,868.0,173.0,695.0,13.0,2.0,680.0,19.93,80.07,1.5,0.23,868.0,178.0,690.0,25.0,7.0,658.0,20.51,79.49,2.88,0.81,2.17,28.26,29.35,7.61,0.78,0.47,8.85,3.57,18.94,35.89,64.11,9.82,0.3,19.34,29.46,20.54,3.32,2.26,0.76,14.2,56.38,43.62,0.89,4.71,3.24,1.32,27.06,4.12,27.5,9.85,16.18,1.18,3.97,1153.0,532.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69258,REM,273.0,37.0,236.0,10.0,0.0,226.0,13.55,86.45,3.66,0.0,273.0,53.0,220.0,11.0,0.0,209.0,19.41,80.59,4.03,0.0,266.0,36.0,230.0,6.0,3.0,221.0,13.53,86.47,2.26,1.13,266.0,58.0,208.0,24.0,4.0,180.0,21.8,78.2,9.02,1.5,268.0,40.0,228.0,1.0,0.0,227.0,14.93,85.07,0.37,0.0,268.0,49.0,219.0,15.0,6.0,198.0,18.28,81.72,5.6,2.24,2.21,15.93,35.4,8.41,1.77,0.0,16.81,3.98,15.49,28.23,71.77,3.17,0.45,39.82,19.0,13.57,2.71,2.71,2.26,16.29,60.0,40.0,0.88,10.13,2.2,0.88,28.19,5.29,18.94,11.89,16.3,1.76,3.52,315.0,200.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69259,REM,29463.0,7348.0,22115.0,451.0,0.0,21664.0,24.94,75.06,1.53,0.0,29473.0,7321.0,22152.0,1158.0,0.0,20994.0,24.84,75.16,3.93,0.0,30670.0,10379.0,20291.0,366.0,187.0,19738.0,33.84,66.16,1.19,0.61,30671.0,11196.0,19475.0,1497.0,560.0,17418.0,36.5,63.5,4.88,1.83,29229.0,9208.0,20021.0,255.0,118.0,19648.0,31.5,68.5,0.87,0.4,29254.0,12222.0,17032.0,1106.0,405.0,15521.0,41.78,58.22,3.78,1.38,1.61,16.25,15.32,19.01,2.03,0.2,5.63,1.26,38.7,68.82,31.18,3.06,2.3800000000000003,9.13,17.47,21.88,7.33,2.2199999999999998,0.82,35.73,74.23,25.77,1.33,1.83,1.31,3.45,17.97,1.42,15.33,4.82,48.78,1.44,2.32,66701.0,29813.0,9.1905166,274.0,15.3970705,1027.0,6.5366336,436.0,4.137869,276.0,9.4301435,629.0,5.6520892,377.0,7.8409619,523.0,6.1018575,407.0,1.019475,68.0,0.1799073,12.0,3.8830003,259.0,12.4435916,830.0,3.9129848,261.0,13.8978426,927.0,1.829058,122.0
69260,REM,2978.0,472.0,2506.0,35.0,0.0,2471.0,15.85,84.15,1.18,0.0,2978.0,504.0,2474.0,95.0,0.0,2379.0,16.92,83.08,3.19,0.0,3163.0,561.0,2602.0,37.0,8.0,2557.0,17.74,82.26,1.17,0.25,3167.0,727.0,2440.0,204.0,47.0,2189.0,22.96,77.04,6.44,1.48,3315.0,601.0,2714.0,33.0,11.0,2670.0,18.13,81.87,1.0,0.33,3318.0,753.0,2565.0,143.0,23.0,2399.0,22.69,77.31,4.31,0.69,2.47,15.46,32.9,9.23,1.25,0.12,12.46,1.66,24.44,44.77,55.23,4.26,0.82,26.32,16.03,29.17,4.77,1.49,0.59,16.54,73.32,26.68,0.93,8.01,2.02,1.84,35.84,1.99,16.67,8.09,18.05,1.35,5.21,5175.0,2110.0,12.3194902,26.0,6.5700483,34.0,7.3429952,38.0,0.3375502,1.7521368,1.7391304,9.0,1.7948427,6.2348485,1.4219906,2.721519,1.9323671,10.0,1.0619796,2.4517766,0.1055371,1.046875,3.8647343,20.0,3.6714976,19.0,3.0917874,16.0,3.0917874,16.0,0.3546356,1.7640449
69261,REM,54.0,5.0,49.0,1.0,0.0,48.0,9.26,90.74,1.85,0.0,57.0,5.0,52.0,0.0,0.0,52.0,8.77,91.23,0.0,0.0,54.0,8.0,46.0,2.0,0.0,44.0,14.81,85.19,3.7,0.0,54.0,10.0,44.0,1.0,5.0,38.0,18.52,81.48,1.85,9.26,55.0,8.0,47.0,3.0,0.0,44.0,14.55,85.45,5.45,0.0,55.0,5.0,50.0,6.0,0.0,44.0,9.09,90.91,10.91,0.0,4.17,6.25,47.92,6.25,0.0,0.0,20.83,0.0,14.58,32.69,67.31,13.64,0.0,29.55,4.55,34.09,4.55,0.0,2.27,11.36,68.42,31.58,0.0,15.91,0.0,0.0,47.73,4.55,15.91,9.09,6.82,0.0,0.0,117.0,34.0,0.0,0.0,3.5081804,3.3106061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69263,FN,614.0,82.0,532.0,7.0,0.0,525.0,13.36,86.64,1.14,0.0,614.0,75.0,539.0,28.0,0.0,511.0,12.21,87.79,4.56,0.0,651.0,129.0,522.0,11.0,4.0,507.0,19.82,80.18,1.69,0.61,651.0,149.0,502.0,55.0,7.0,440.0,22.89,77.11,8.45,1.08,683.0,132.0,551.0,10.0,3.0,538.0,19.33,80.67,1.46,0.44,684.0,148.0,536.0,34.0,6.0,496.0,21.64,78.36,4.97,0.88,1.33,23.43,37.14,10.67,1.52,0.38,8.57,2.48,14.48,30.92,69.08,8.28,1.38,22.68,27.42,20.12,3.16,0.99,2.17,13.81,53.86,46.14,1.86,5.39,2.42,0.93,29.0,3.53,33.64,6.69,11.9,1.86,2.79,908.0,461.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69264,REM,18424.0,4061.0,14363.0,213.0,0.0,14150.0,22.04,77.96,1.16,0.0,18436.0,4052.0,14384.0,665.0,0.0,13719.0,21.98,78.02,3.61,0.0,19764.0,5437.0,14327.0,199.0,118.0,14010.0,27.51,72.49,1.01,0.6,19764.0,6089.0,13675.0,1067.0,357.0,12251.0,30.81,69.19,5.4,1.81,19162.0,5431.0,13731.0,233.0,66.0,13432.0,28.34,71.66,1.22,0.34,19167.0,6344.0,12823.0,793.0,239.0,11791.0,33.1,66.9,4.14,1.25,1.93,18.71,29.16,11.81,1.25,0.28,9.35,1.61,25.9,48.74,51.26,4.61,1.63,21.15,21.25,22.2,6.64,1.55,0.79,20.19,67.0,33.0,1.15,5.2,1.96,1.9,26.64,2.03,19.89,8.55,27.2,1.58,3.89,36224.0,19597.0,7.7561863,152.0,14.5759717,528.0,7.1499558,259.0,3.0090548,109.0,9.1099823,330.0,2.0152385,73.0,6.7358657,244.0,4.3617491,158.0,2.1256625,77.0,0.193242,7.0,1.6011484,58.0,5.3003534,192.0,1.7391784,63.0,11.732553,425.0,0.6073322,22.0
69265,REM,605.0,94.0,511.0,9.0,0.0,502.0,15.54,84.46,1.49,0.0,605.0,93.0,512.0,25.0,0.0,487.0,15.37,84.63,4.13,0.0,638.0,96.0,542.0,2.0,9.0,531.0,15.05,84.95,0.31,1.41,638.0,125.0,513.0,46.0,9.0,458.0,19.59,80.41,7.21,1.41,687.0,86.0,601.0,9.0,1.0,591.0,12.52,87.48,1.31,0.15,689.0,117.0,572.0,35.0,5.0,532.0,16.98,83.02,5.08,0.73,4.98,20.72,35.66,7.97,0.4,0.2,10.76,2.19,17.13,34.91,65.09,6.03,1.51,26.93,18.83,21.85,8.1,1.8800000000000001,2.64,12.24,65.07,34.93,0.68,5.25,2.2,0.68,28.6,3.89,21.32,11.84,16.75,1.35,7.45,820.0,388.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69266,REM,78307.0,16121.0,62186.0,978.0,0.0,61208.0,20.59,79.41,1.25,0.0,78330.0,16515.0,61815.0,2664.0,0.0,59151.0,21.08,78.92,3.4,0.0,82377.0,21517.0,60860.0,910.0,313.0,59637.0,26.12,73.88,1.1,0.38,82376.0,24568.0,57808.0,4214.0,1107.0,52487.0,29.82,70.18,5.12,1.34,88484.0,24518.0,63966.0,873.0,257.0,62836.0,27.71,72.29,0.99,0.29,88520.0,30847.0,57673.0,3621.0,914.0,53138.0,34.85,65.15,4.09,1.03,3.33,13.41,24.08,12.97,1.4500000000000002,0.26,9.24,1.45,33.82,58.01,41.99,3.44,1.3699999999999999,16.59,13.11,27.73,9.16,1.5,0.62,26.48,79.5,20.5,1.15,3.18,1.32,1.91,25.83,1.52,11.75,6.97,37.88,2.16,6.33,162207.0,89282.0,10.0020351,893.0,9.5063715,1542.0,8.1500798,1322.0,1.454931,236.0,5.7334147,930.0,3.3044197,536.0,4.3216384,701.0,3.6249977,588.0,1.3994464,227.0,0.2157737,35.0,1.5289106,248.0,8.6309469,1400.0,3.6989772,600.0,17.6379564,2861.0,2.7434081,445.0
69267,REM,1628.0,342.0,1286.0,33.0,0.0,1253.0,21.01,78.99,2.03,0.0,1628.0,330.0,1298.0,99.0,0.0,1199.0,20.27,79.73,6.08,0.0,1691.0,330.0,1361.0,22.0,8.0,1331.0,19.52,80.48,1.3,0.47,1691.0,341.0,1350.0,126.0,27.0,1197.0,20.17,79.83,7.45,1.6,1730.0,340.0,1390.0,20.0,3.0,1367.0,19.65,80.35,1.16,0.17,1733.0,369.0,1364.0,77.0,30.0,1257.0,21.29,78.71,4.44,1.73,2.15,20.83,36.39,10.61,1.52,0.4,9.98,2.55,15.56,35.28,64.72,6.99,0.44999999999999996,27.5,25.02,19.91,3.38,1.51,1.5,13.75,59.82,40.18,0.6599999999999999,6.29,1.68,3.0,29.19,3.73,27.94,10.39,12.51,0.73,3.88,2132.0,1042.0,5.1599952,2.6492537,3.5081804,3.3106061,5.6285178,12.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69268,REM,2426.0,324.0,2102.0,32.0,0.0,2070.0,13.36,86.64,1.32,0.0,2428.0,304.0,2124.0,89.0,0.0,2035.0,12.52,87.48,3.67,0.0,2811.0,434.0,2377.0,12.0,22.0,2343.0,15.44,84.56,0.43,0.78,2811.0,568.0,2243.0,164.0,40.0,2039.0,20.21,79.79,5.83,1.42,2733.0,441.0,2292.0,34.0,9.0,2249.0,16.14,83.86,1.24,0.33,2733.0,526.0,2207.0,103.0,51.0,2053.0,19.25,80.75,3.77,1.87,2.37,15.12,40.53,7.34,0.87,0.29,12.27,2.08,19.13,34.99,65.01,5.55,1.2,29.41,16.56,30.64,4.14,0.47,0.77,11.27,72.54,27.46,0.62,7.74,2.45,1.24,38.51,2.49,17.56,11.07,12.49,1.42,4.4,3353.0,1472.0,11.547718,17.0,3.877125,13.0,8.6489711,29.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,3.5788846,12.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.9824038,10.0,2.9824038,10.0,5.6665673,19.0,0.0,0.0
69269,REM,724.0,99.0,625.0,10.0,0.0,615.0,13.67,86.33,1.38,0.0,724.0,106.0,618.0,29.0,0.0,589.0,14.64,85.36,4.01,0.0,759.0,121.0,638.0,6.0,1.0,631.0,15.94,84.06,0.79,0.13,759.0,146.0,613.0,59.0,8.0,546.0,19.24,80.76,7.77,1.05,763.0,111.0,652.0,13.0,1.0,638.0,14.55,85.45,1.7,0.13,763.0,141.0,622.0,46.0,10.0,566.0,18.48,81.52,6.03,1.31,3.09,18.7,33.66,10.08,0.49,0.16,12.2,1.95,19.67,40.75,59.25,7.29,0.48,23.3,19.65,24.41,5.23,1.27,1.27,17.12,66.12,33.88,1.72,4.39,3.76,1.72,29.0,4.7,19.12,6.11,19.75,1.72,7.99,980.0,512.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,23.4693878,23.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69270,REM,2872.0,353.0,2519.0,44.0,0.0,2475.0,12.29,87.71,1.53,0.0,2875.0,361.0,2514.0,133.0,0.0,2381.0,12.56,87.44,4.63,0.0,3318.0,526.0,2792.0,52.0,9.0,2731.0,15.85,84.15,1.57,0.27,3318.0,630.0,2688.0,268.0,42.0,2378.0,18.99,81.01,8.08,1.27,3449.0,569.0,2880.0,33.0,13.0,2834.0,16.5,83.5,0.96,0.38,3449.0,648.0,2801.0,160.0,36.0,2605.0,18.79,81.21,4.64,1.04,2.22,19.92,37.37,6.55,0.81,0.08,11.15,1.54,20.36,35.53,64.47,5.97,0.88,29.44,22.23,25.23,3.95,0.8099999999999999,1.1,10.4,62.95,37.05,0.6699999999999999,8.12,2.33,1.24,34.23,2.26,23.29,10.87,11.04,1.13,4.83,4519.0,1898.0,6.3221424,12.0,3.9831821,18.0,6.8599248,31.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.7703032,8.0,4.6470458,21.0,0.0,0.0
69271,REM,7436.0,1247.0,6189.0,111.0,0.0,6078.0,16.77,83.23,1.49,0.0,7436.0,1197.0,6239.0,299.0,0.0,5940.0,16.1,83.9,4.02,0.0,7753.0,1507.0,6246.0,74.0,28.0,6144.0,19.44,80.56,0.95,0.36,7757.0,1627.0,6130.0,514.0,130.0,5486.0,20.97,79.03,6.63,1.68,8221.0,1627.0,6594.0,81.0,30.0,6483.0,19.79,80.21,0.99,0.36,8223.0,1987.0,6236.0,274.0,96.0,5866.0,24.16,75.84,3.33,1.17,2.4,17.09,35.32,7.55,1.0699999999999998,0.15,11.14,1.83,23.45,39.9,60.1,4.65,1.16,25.33,19.79,28.53,4.54,0.8799999999999999,0.67,14.45,68.67,31.33,0.6699999999999999,6.88,1.56,1.25,32.69,2.08,20.58,10.49,17.06,1.53,5.23,11214.0,4639.0,13.3652402,62.0,6.2421973,70.0,5.082932,57.0,0.3375502,1.7521368,0.8025682,9.0,0.713394,8.0,3.2994471,37.0,2.3185304,26.0,1.0619796,2.4517766,0.1055371,1.046875,4.9937578,56.0,6.5988942,74.0,5.2612805,59.0,6.7772427,76.0,0.3546356,1.7640449
69272,REM,3125.0,409.0,2716.0,54.0,0.0,2662.0,13.09,86.91,1.73,0.0,3125.0,450.0,2675.0,146.0,0.0,2529.0,14.4,85.6,4.67,0.0,3373.0,565.0,2808.0,43.0,29.0,2736.0,16.75,83.25,1.27,0.86,3371.0,672.0,2699.0,239.0,70.0,2390.0,19.93,80.07,7.09,2.08,3539.0,598.0,2941.0,45.0,17.0,2879.0,16.9,83.1,1.27,0.48,3543.0,728.0,2815.0,171.0,45.0,2599.0,20.55,79.45,4.83,1.27,2.1,16.57,30.39,9.69,1.51,0.23,11.42,1.69,26.41,46.98,53.02,6.62,0.32999999999999996,19.99,19.88,29.17,5.26,0.99,1.06,16.7,68.54,31.46,1.1099999999999999,4.76,2.22,1.7,31.37,2.33,22.23,9.0,17.58,1.77,5.94,4524.0,1887.0,12.1905856,23.0,6.6312997,30.0,5.7471264,26.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,3.7577365,17.0,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.7683466,8.0,3.5366932,16.0,1.9893899,9.0,3.5366932,16.0,0.3546356,1.7640449
69273,REM,6881.0,1005.0,5876.0,103.0,0.0,5773.0,14.61,85.39,1.5,0.0,6889.0,1014.0,5875.0,365.0,0.0,5510.0,14.72,85.28,5.3,0.0,7223.0,1423.0,5800.0,110.0,34.0,5656.0,19.7,80.3,1.52,0.47,7224.0,1646.0,5578.0,458.0,163.0,4957.0,22.79,77.21,6.34,2.26,7325.0,1570.0,5755.0,83.0,15.0,5657.0,21.43,78.57,1.13,0.2,7328.0,1879.0,5449.0,322.0,80.0,5047.0,25.64,74.36,4.39,1.09,1.84,21.64,27.06,10.55,1.52,0.19,9.2,1.94,26.07,47.08,52.92,4.86,1.03,17.01,26.01,23.67,5.98,1.76,0.71,18.97,61.71,38.29,1.0899999999999999,3.89,2.02,2.05,27.19,2.02,26.8,7.95,20.59,2.19,4.21,11196.0,4313.0,11.825624,51.0,8.0385852,90.0,7.9492676,89.0,3.0367989,34.0,10.8967488,122.0,5.6270096,63.0,7.6813148,86.0,3.2154341,36.0,1.6970347,19.0,0.0,0.0,4.5551983,51.0,5.8949625,66.0,5.6270096,63.0,6.4308682,72.0,0.3546356,1.7640449
