id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,blancs_2017_t1,blancs_2017_t2,exprimes_2017_t1,exprimes_2017_t2,inscrits_2017_t1,inscrits_2017_t2,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_lassalle_2017_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_macron_2017_t1,share_macron_2017_t2,share_melenchon_2017_t1,share_poutou_2017_t1,votants_2017_t1,votants_2017_t2
69-156,1,241.0,298.0,18.0,144.0,1595.0,1388.0,1861.0,1863.0,1150.0,1150.0,2657.0,2629.0,7.0,33.0,12.95,16.0,0.97,7.73,0.38,1.77,87.05,84.0,11.3069391,11.3069391,4.8927362,2.6626094,5.6454648,6.466337,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.44,0.94,0.06,4.08,33.17,4.89,0.63,14.29,25.22,30.47,74.78,10.28,0.75,1620.0,1565.0
69-157,1,464.0,520.0,31.0,153.0,1523.0,1315.0,2025.0,2025.0,2420.0,2420.0,5282.0,5283.0,7.0,37.0,22.91,25.68,1.53,7.56,0.35,1.83,77.09,74.32,5.3725391,7.0256281,3.9757668,4.9214461,6.0583112,4.7321598,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.7039,1.1357183,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,2.6505112,3.2178686,1.3269747,1.4076726,4.5437334,2.2714367,0.0,0.0,0.92,0.39,0.26,6.89,22.39,4.07,1.05,25.54,38.17,22.65,61.83,14.97,0.85,1561.0,1505.0
69-159,1,297.0,364.0,41.0,146.0,1830.0,1609.0,2180.0,2181.0,,,,,12.0,62.0,13.62,16.69,1.88,6.69,0.55,2.84,86.38,83.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.15,0.05,5.9,26.78,5.08,1.42,26.12,39.22,21.37,60.78,10.71,0.82,1883.0,1817.0
69-160,0,164.0,203.0,17.0,69.0,664.0,563.0,850.0,850.0,658.0,658.0,1036.0,1027.0,5.0,15.0,19.29,23.88,2.0,8.12,0.59,1.76,80.71,76.12,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.9,1.2,0.15,7.08,21.39,5.57,1.81,25.0,44.94,20.48,55.06,14.61,1.81,686.0,647.0
69-161,0,68.0,69.0,10.0,34.0,308.0,275.0,389.0,389.0,365.0,365.0,481.0,477.0,3.0,11.0,17.48,17.74,2.57,8.74,0.77,2.83,82.52,82.26,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.65,1.3,0.32,7.47,22.08,3.57,1.95,37.34,57.82,12.34,42.18,11.69,1.3,321.0,320.0
69-162,1,149.0,192.0,17.0,81.0,853.0,735.0,1024.0,1024.0,737.0,737.0,1355.0,1382.0,5.0,16.0,14.55,18.75,1.66,7.91,0.49,1.56,85.45,81.25,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.3546356,0.7,1.17,0.12,6.1,26.26,5.39,1.64,23.21,36.73,24.85,63.27,9.96,0.59,875.0,832.0
69-163,1,399.0,459.0,46.0,178.0,1898.0,1677.0,2356.0,2356.0,1488.0,1488.0,3549.0,3620.0,13.0,42.0,16.94,19.48,1.95,7.56,0.55,1.78,83.06,80.52,16.1250216,12.7656421,5.3536207,6.6298343,4.5083122,7.4585635,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.9723866,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,2.2541561,3.3149171,3.6630037,2.2099448,0.2640282,0.3546356,0.53,1.11,0.21,6.11,20.71,4.74,0.58,28.35,41.56,22.34,58.44,14.54,0.79,1957.0,1897.0
69-164,0,52.0,59.0,5.0,19.0,205.0,184.0,263.0,263.0,292.0,292.0,318.0,311.0,1.0,1.0,19.77,22.43,1.9,7.22,0.38,0.38,80.23,77.57,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,0.0,0.0,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,0.0,0.0,0.49,3.9,0.0,6.34,25.37,4.39,3.41,22.93,41.3,18.05,58.7,14.63,0.49,211.0,204.0
69-165,1,128.0,175.0,21.0,90.0,704.0,578.0,855.0,855.0,548.0,548.0,1148.0,1159.0,2.0,12.0,14.97,20.47,2.46,10.53,0.23,1.4,85.03,79.53,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,6.9025022,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.14,0.14,0.0,5.26,27.98,3.84,1.14,25.43,39.62,21.02,60.38,14.2,0.85,727.0,680.0
69-166,1,20.0,38.0,3.0,3.0,184.0,140.0,207.0,207.0,147.0,147.0,321.0,307.0,0.0,26.0,9.66,18.36,1.45,1.45,0.0,12.56,90.34,81.64,0.0,0.0,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.09,2.17,0.0,5.98,16.3,5.43,0.0,15.22,26.43,30.43,73.57,21.2,2.17,187.0,169.0
69-167,1,54.0,71.0,5.0,30.0,361.0,309.0,422.0,422.0,259.0,259.0,588.0,588.0,2.0,12.0,12.8,16.82,1.18,7.11,0.47,2.84,87.2,83.18,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.83,1.11,0.0,8.59,23.27,3.05,0.83,23.27,34.95,18.56,65.05,19.11,1.39,368.0,351.0
69-168,1,134.0,179.0,0.0,61.0,756.0,636.0,900.0,900.0,646.0,646.0,1543.0,1546.0,10.0,24.0,14.89,19.89,0.0,6.78,1.11,2.67,85.11,80.11,5.4772311,5.1599952,7.1289695,6.4683053,6.4808814,7.7619664,0.0,0.0,1.1568634,5.8214748,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,18.1464679,12.9366106,1.3269747,1.4076726,4.536617,10.996119,0.2640282,0.3546356,0.66,0.93,0.13,2.25,29.23,4.37,0.66,14.29,23.27,30.16,76.73,16.8,0.53,766.0,721.0
69-169,0,74.0,101.0,12.0,45.0,440.0,372.0,527.0,527.0,364.0,364.0,641.0,650.0,1.0,9.0,14.04,19.17,2.28,8.54,0.19,1.71,85.96,80.83,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.23,1.14,0.45,8.41,27.05,4.09,1.59,28.86,45.7,18.41,54.3,8.64,1.14,453.0,426.0
69-170,1,136.0,172.0,24.0,62.0,701.0,617.0,864.0,864.0,520.0,520.0,1164.0,1167.0,3.0,13.0,15.74,19.91,2.78,7.18,0.35,1.5,84.26,80.09,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.43,1.0,0.14,6.85,21.26,4.99,1.85,27.25,40.52,23.4,59.48,12.55,0.29,728.0,692.0
69-171,1,304.0,339.0,32.0,115.0,1173.0,1029.0,1513.0,1513.0,1218.0,1218.0,2501.0,2568.0,4.0,30.0,20.09,22.41,2.12,7.6,0.26,1.98,79.91,77.59,5.4772311,5.1599952,5.5977609,7.3987539,7.1971212,5.8411215,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9470405,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,3.1987205,1.9470405,1.3269747,1.4076726,3.9984006,2.3364486,0.2640282,0.3546356,0.51,1.88,0.26,7.25,15.77,7.5,1.45,19.78,32.94,23.79,67.06,20.97,0.85,1209.0,1174.0
69-172,1,92.0,94.0,6.0,61.0,485.0,427.0,587.0,587.0,380.0,380.0,763.0,789.0,4.0,5.0,15.67,16.01,1.02,10.39,0.68,0.85,84.33,83.99,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,0.0,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,1.24,1.24,0.0,10.52,24.54,4.33,1.24,25.36,41.22,18.56,58.78,12.16,0.82,495.0,493.0
69-173,1,84.0,120.0,14.0,78.0,620.0,517.0,721.0,723.0,469.0,469.0,987.0,979.0,3.0,8.0,11.65,16.6,1.94,10.79,0.42,1.11,88.35,83.4,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,8.1716037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.65,0.65,0.48,6.94,26.94,4.35,0.65,24.19,41.2,22.1,58.8,12.74,0.32,637.0,603.0
69-174,1,71.0,81.0,9.0,28.0,372.0,332.0,457.0,457.0,280.0,280.0,617.0,621.0,5.0,16.0,15.54,17.72,1.97,6.13,1.09,3.5,84.46,82.28,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,1.08,0.81,0.0,9.68,20.97,4.3,1.88,23.66,36.45,23.66,63.55,12.37,1.61,386.0,376.0
69-175,1,205.0,212.0,20.0,135.0,1305.0,1163.0,1536.0,1536.0,939.0,939.0,1975.0,1970.0,6.0,26.0,13.35,13.8,1.3,8.79,0.39,1.69,86.65,86.2,5.4772311,5.1599952,9.6202532,3.5532995,6.0759494,4.5685279,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,4.0506329,2.2745888,0.0,0.0,0.38,1.07,0.31,9.58,21.53,4.67,1.38,23.98,37.32,22.76,62.68,13.56,0.77,1331.0,1324.0
69-176,1,618.0,742.0,42.0,252.0,2646.0,2262.0,3319.0,3319.0,1912.0,1912.0,4645.0,4652.0,13.0,63.0,18.62,22.36,1.27,7.59,0.39,1.9,81.38,77.64,11.5039573,7.3207001,3.0139935,4.7291488,3.8751346,6.2338779,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.0764263,1.0748065,1.6599958,1.9820933,1.0764263,1.0619796,0.0,0.0,1.0621681,1.1839424,1.5069968,1.2897678,1.5069968,2.3645744,1.9375673,1.7196905,0.0,0.0,0.45,1.32,0.19,5.44,23.66,4.35,0.57,19.35,30.68,28.0,69.32,16.06,0.6,2701.0,2577.0
69-177,1,204.0,242.0,21.0,104.0,1218.0,1083.0,1446.0,1446.0,890.0,890.0,2094.0,2098.0,3.0,17.0,14.11,16.74,1.45,7.19,0.21,1.18,85.89,83.26,7.8617603,5.1599952,3.4469802,3.5081804,2.8653295,8.1029552,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.82,1.07,0.25,6.65,19.79,5.99,0.9,19.13,32.59,26.35,67.41,17.98,1.07,1242.0,1204.0
69-178,0,69.0,78.0,11.0,44.0,461.0,408.0,544.0,544.0,374.0,374.0,786.0,767.0,3.0,14.0,12.68,14.34,2.02,8.09,0.55,2.57,87.32,85.66,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,0.43,0.87,0.43,8.89,16.49,4.34,0.87,35.14,50.98,17.14,49.02,14.32,1.08,475.0,466.0
69-179,1,159.0,225.0,19.0,94.0,1097.0,936.0,1276.0,1276.0,1712.0,1712.0,4135.0,4198.0,1.0,21.0,12.46,17.63,1.49,7.37,0.08,1.65,87.54,82.37,12.2645223,13.4325721,4.5949214,2.3820867,6.2877872,4.5259647,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,2.4183797,1.6674607,2.1765417,2.6202954,2.4183797,5.4787994,1.9347037,2.2745888,0.0,0.0,0.27,1.09,0.0,4.92,20.6,4.74,0.91,19.05,30.02,30.45,69.98,17.23,0.73,1117.0,1051.0
69-180,0,27.0,33.0,6.0,31.0,172.0,140.0,206.0,206.0,132.0,132.0,279.0,274.0,1.0,2.0,13.11,16.02,2.91,15.05,0.49,0.97,86.89,83.98,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,1.16,1.16,0.0,5.81,28.49,5.81,1.16,20.35,40.0,17.44,60.0,16.28,2.33,179.0,173.0
69-181,1,23.0,20.0,2.0,20.0,116.0,97.0,141.0,141.0,126.0,126.0,235.0,235.0,0.0,4.0,16.31,14.18,1.42,14.18,0.0,2.84,83.69,85.82,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,1.3269747,0.0,2.0730405,0.0,0.0,0.0,0.0,0.0,0.0,6.9,19.83,4.31,0.0,22.41,44.33,12.93,55.67,31.03,2.59,118.0,121.0
69-182,1,62.0,74.0,11.0,28.0,238.0,199.0,311.0,311.0,273.0,273.0,367.0,372.0,0.0,10.0,19.94,23.79,3.54,9.0,0.0,3.22,80.06,76.21,5.4772311,5.1599952,3.4469802,3.5081804,0.0,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,0.0,0.0,1.4076726,0.0,0.0,0.0,0.0,1.26,0.42,0.0,8.82,26.47,2.94,2.94,33.19,51.76,12.61,48.24,10.08,1.26,249.0,237.0
69-183,0,50.0,63.0,1.0,14.0,200.0,169.0,253.0,253.0,233.0,233.0,316.0,311.0,2.0,7.0,19.76,24.9,0.4,5.53,0.79,2.77,80.24,75.1,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.0,1.0,0.0,7.5,30.0,2.0,0.5,28.5,44.97,17.5,55.03,12.5,0.5,203.0,190.0
69-184,1,105.0,129.0,12.0,47.0,573.0,499.0,694.0,694.0,489.0,489.0,992.0,981.0,4.0,19.0,15.13,18.59,1.73,6.77,0.58,2.74,84.87,81.41,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.7,0.17,8.55,21.47,3.66,1.22,27.57,41.48,15.71,58.52,20.24,0.7,589.0,565.0
69-186,0,33.0,34.0,5.0,24.0,160.0,141.0,199.0,199.0,147.0,147.0,204.0,205.0,1.0,0.0,16.58,17.09,2.51,12.06,0.5,0.0,83.42,82.91,5.4772311,0.0,0.0,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,6.88,27.5,3.12,3.12,34.38,56.03,11.88,43.97,9.38,1.25,166.0,165.0
69-187,1,75.0,80.0,6.0,29.0,400.0,365.0,483.0,483.0,336.0,336.0,654.0,669.0,2.0,9.0,15.53,16.56,1.24,6.0,0.41,1.86,84.47,83.44,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.25,0.0,0.0,9.0,22.25,8.0,1.5,21.5,36.16,15.25,63.84,21.5,0.75,408.0,403.0
69-188,0,94.0,133.0,11.0,52.0,439.0,353.0,545.0,545.0,397.0,397.0,911.0,904.0,1.0,7.0,17.25,24.4,2.02,9.54,0.18,1.28,82.75,75.6,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.68,0.91,0.46,7.52,22.32,6.38,0.91,24.6,46.74,19.36,53.26,16.17,0.68,451.0,412.0
69-189,1,276.0,365.0,28.0,98.0,1111.0,936.0,1424.0,1424.0,1243.0,1243.0,1953.0,1994.0,9.0,25.0,19.38,25.63,1.97,6.88,0.63,1.76,80.62,74.37,10.4609362,7.2421866,12.2887865,4.5135406,9.2165899,9.5285858,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,2.5601639,1.4076726,5.1203277,8.0240722,0.2640282,0.3546356,0.27,1.26,0.18,5.31,23.76,5.49,0.63,22.32,35.36,24.84,64.64,15.12,0.81,1148.0,1059.0
69-190,1,242.0,320.0,19.0,94.0,1300.0,1130.0,1563.0,1563.0,892.0,892.0,2059.0,2109.0,2.0,19.0,15.48,20.47,1.22,6.01,0.13,1.22,84.52,79.53,11.2147952,21.3081109,3.4469802,3.5081804,6.7994172,5.2157421,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.0,0.08,0.38,0.23,5.77,28.77,5.46,1.08,15.62,26.02,27.31,73.98,14.77,0.54,1321.0,1243.0
69-191,1,725.0,975.0,33.0,281.0,3837.0,3298.0,4602.0,4602.0,2744.0,2744.0,5900.0,6113.0,7.0,48.0,15.75,21.19,0.72,6.11,0.15,1.04,84.25,78.81,16.0336419,10.5676276,6.1016949,7.361361,7.7966102,6.3798462,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.8644068,1.635858,0.9771534,1.0619796,0.1021803,0.1055371,1.0169492,3.5988876,10.8474576,6.0526746,2.7118644,2.9445444,6.6101695,5.2347456,0.2640282,0.3546356,0.13,0.76,0.13,1.82,49.99,3.67,0.26,8.08,19.25,26.9,80.75,7.84,0.42,3877.0,3627.0
69-192,1,10.0,11.0,3.0,9.0,98.0,88.0,111.0,111.0,67.0,67.0,153.0,156.0,0.0,3.0,9.01,9.91,2.7,8.11,0.0,2.7,90.99,90.09,5.4772311,0.0,3.4469802,0.0,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,1.4076726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,20.41,4.08,0.0,23.47,32.95,34.69,67.05,14.29,0.0,101.0,100.0
69-193,1,144.0,176.0,8.0,71.0,839.0,738.0,996.0,996.0,544.0,544.0,1275.0,1273.0,5.0,11.0,14.46,17.67,0.8,7.13,0.5,1.1,85.54,82.33,16.5365561,20.2113463,3.4469802,3.5081804,4.6269327,7.8554595,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.36,1.31,0.12,5.6,27.06,4.17,1.07,21.81,35.23,25.63,64.77,11.92,0.95,852.0,820.0
69-194,1,1015.0,1271.0,47.0,383.0,4606.0,3950.0,5676.0,5677.0,3111.0,3111.0,7265.0,7405.0,8.0,73.0,17.88,22.39,0.83,6.75,0.14,1.29,82.12,77.61,13.178013,14.4636728,5.7811425,7.29237,6.1940812,8.6428089,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.1055371,1.10117,2.1607022,3.4411562,1.8906144,1.10117,1.3504389,7.2952512,7.1573261,0.2640282,0.3546356,0.22,0.5,0.04,2.54,51.67,3.43,0.5,6.77,18.0,26.38,82.0,7.69,0.26,4661.0,4406.0
69-196,0,75.0,80.0,12.0,36.0,336.0,304.0,425.0,425.0,300.0,300.0,605.0,603.0,2.0,5.0,17.65,18.82,2.82,8.47,0.47,1.18,82.35,81.18,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.3,1.19,0.3,8.93,20.54,3.27,1.19,31.85,47.37,15.77,52.63,16.07,0.6,350.0,345.0
69-197,1,324.0,363.0,23.0,110.0,1258.0,1108.0,1610.0,1610.0,972.0,972.0,2206.0,2236.0,5.0,29.0,20.12,22.55,1.43,6.83,0.31,1.8,79.88,77.45,5.4772311,5.1599952,3.4469802,3.5081804,3.1731641,3.5778175,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.3546356,0.79,0.72,0.16,6.2,23.13,2.86,1.27,30.29,46.12,21.3,53.88,12.16,1.11,1286.0,1247.0
69-198,0,97.0,108.0,12.0,32.0,476.0,433.0,589.0,585.0,357.0,357.0,769.0,783.0,4.0,12.0,16.47,18.46,2.04,5.47,0.68,2.05,83.53,81.54,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,0.0,1.4219906,1.6599958,0.0,0.9771534,0.0,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.21,0.21,0.0,7.98,18.49,2.94,1.89,35.71,49.19,18.07,50.81,13.45,1.05,492.0,477.0
