id_commune,target_REM_wins_2022_t2,abstentions_2012_t1,abstentions_2012_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,abstentions_2022_t2,blancs_2012_t1,blancs_2012_t2,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,blancs_2022_t2,exprimes_2012_t1,exprimes_2012_t2,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,exprimes_2022_t2,inscrits_2012_t1,inscrits_2012_t2,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,inscrits_2022_t2,insee_log,insee_pop,nuls_2012_t1,nuls_2012_t2,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,nuls_2022_t2,pct_abs_ins_2012_t1,pct_abs_ins_2012_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_abs_ins_2022_t2,pct_blancs_ins_2012_t1,pct_blancs_ins_2012_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_blancs_ins_2022_t2,pct_nuls_ins_2012_t1,pct_nuls_ins_2012_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_nuls_ins_2022_t2,pct_vot_ins_2012_t1,pct_vot_ins_2012_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,pct_vot_ins_2022_t2,sec_count_cambriolages_de_logement,sec_count_destructions_et_degradations_volontaires,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_trafic_de_stupefiants,sec_count_usage_de_stupefiants,sec_count_usage_de_stupefiants_afd,sec_count_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_intrafamiliales,sec_count_violences_sexuelles,sec_count_vols_avec_armes,sec_count_vols_d_accessoires_sur_vehicules,sec_count_vols_dans_les_vehicules,sec_count_vols_de_vehicule,sec_count_vols_sans_violence_contre_des_personnes,sec_count_vols_violents_sans_arme,sec_rate_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_rate_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,share_nuance__2012_t1,share_nuance__2012_t2,share_nuance_com_2022_t1,share_nuance_div_2012_t1,share_nuance_div_2017_t1,share_nuance_dlf_2012_t1,share_nuance_dlf_2017_t1,share_nuance_dlf_2022_t1,share_nuance_eelv_2022_t1,share_nuance_exg_2012_t1,share_nuance_exg_2017_t1,share_nuance_exg_2022_t1,share_nuance_fi_2012_t1,share_nuance_fi_2017_t1,share_nuance_fi_2022_t1,share_nuance_lr_2017_t1,share_nuance_lr_2022_t1,share_nuance_rec_2022_t1,share_nuance_rem_2017_t1,share_nuance_rem_2017_t2,share_nuance_rem_2022_t1,share_nuance_res_2017_t1,share_nuance_res_2022_t1,share_nuance_rn_2012_t1,share_nuance_rn_2017_t1,share_nuance_rn_2017_t2,share_nuance_rn_2022_t1,share_nuance_soc_2017_t1,share_nuance_soc_2022_t1,votants_2012_t1,votants_2012_t2,votants_2017_t1,votants_2017_t2,votants_2022_t1,votants_2022_t2
69012,1,56.0,46.0,71.0,84.0,72.0,100.0,13.0,23.0,14.0,34.0,9.0,30.0,402.0,401.0,423.0,379.0,384.0,333.0,471.0,470.0,508.0,508.0,466.0,467.0,285.0,616.0,0.0,0.0,0.0,11.0,1.0,4.0,11.89,9.79,13.98,16.54,15.45,21.41,2.76,4.89,2.76,6.69,1.93,6.42,0.0,0.0,0.0,2.17,0.21,0.86,88.11,90.21,86.02,83.46,84.55,78.59,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,0.0,3.0404624,2.4517766,0.0,2.7266667,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,0.0,1.9820933,1.0619796,0.0,1.1839424,0.0,1.4076726,2.2745888,0.0,66.67,100.0,1.82,1.24,0.48,2.49,6.62,3.91,6.25,1.0,1.66,2.08,9.45,14.18,16.41,21.04,3.91,7.29,19.39,56.46,28.39,0.47,1.82,19.15,29.79,43.54,26.82,6.38,1.3,415.0,424.0,437.0,424.0,394.0,367.0
69013,1,358.0,359.0,553.0,592.0,559.0,656.0,42.0,100.0,47.0,166.0,42.0,131.0,1979.0,1920.0,2036.0,1851.0,2224.0,2022.0,2379.0,2379.0,2644.0,2644.0,2843.0,2846.0,1772.0,4408.0,0.0,0.0,8.0,35.0,18.0,37.0,15.05,15.09,20.92,22.39,19.66,23.05,1.77,4.2,1.78,6.28,1.48,4.6,0.0,0.0,0.3,1.32,0.63,1.3,84.95,84.91,79.08,77.61,80.34,76.95,23.0,41.0,22.0,1.7521368,3.0299401,6.2348485,2.721519,18.0,2.4517766,1.046875,9.0,16.0,2.3846154,11.0,0.0,12.9797562,9.3012704,4.9909256,0.3375502,1.306157,1.7948427,1.4219906,4.0834846,1.0619796,0.1055371,2.0417423,3.6297641,1.4076726,2.4954628,0.0,66.8,100.0,2.02,0.1,0.84,1.57,5.65,2.56,4.5,1.06,0.9299999999999999,0.72,7.93,14.05,15.96,23.77,5.26,8.99,20.28,57.43,29.41,0.74,2.38,22.54,28.93,42.57,26.93,4.81,1.26,2021.0,2020.0,2091.0,2052.0,2284.0,2190.0
69014,1,90.0,90.0,116.0,139.0,141.0,145.0,18.0,50.0,5.0,42.0,16.0,27.0,673.0,641.0,662.0,594.0,638.0,610.0,781.0,781.0,786.0,786.0,799.0,799.0,470.0,1108.0,0.0,0.0,3.0,11.0,4.0,17.0,11.52,11.52,14.76,17.68,17.65,18.15,2.3,6.4,0.64,5.34,2.0,3.38,0.0,0.0,0.38,1.4,0.5,2.13,88.48,88.48,85.24,82.32,82.35,81.85,2.6492537,3.3106061,4.2666667,1.7521368,3.0299401,0.0,0.0,3.0404624,2.4517766,0.0,2.7266667,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.3375502,1.306157,0.0,0.0,1.9820933,1.0619796,0.0,1.1839424,0.0,1.4076726,2.2745888,0.0,67.16,100.0,1.88,0.0,1.3599999999999999,4.16,12.69,5.17,5.96,2.23,1.36,1.1,8.77,12.39,15.52,18.28,4.08,6.27,21.9,65.15,29.0,0.76,2.82,17.68,24.02,34.85,25.86,7.25,2.35,691.0,691.0,670.0,647.0,658.0,654.0
69016,1,15.0,18.0,18.0,30.0,28.0,29.0,4.0,4.0,5.0,13.0,2.0,8.0,103.0,100.0,105.0,83.0,100.0,92.0,122.0,122.0,128.0,128.0,130.0,130.0,88.0,122.0,0.0,0.0,0.0,2.0,0.0,1.0,12.3,14.75,14.06,23.44,21.54,22.31,3.28,3.28,3.91,10.16,1.54,6.15,0.0,0.0,0.0,1.56,0.0,0.77,87.7,85.25,85.94,76.56,78.46,77.69,0.0,0.0,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88,100.0,4.0,0.0,2.86,1.94,11.43,3.0,1.0,0.97,1.9,0.0,5.83,9.52,8.0,23.81,11.0,9.0,20.0,56.63,32.0,1.9,0.0,20.39,27.62,43.37,31.0,0.95,1.0,107.0,104.0,110.0,98.0,102.0,101.0
69017,1,82.0,83.0,116.0,116.0,89.0,115.0,13.0,24.0,7.0,58.0,5.0,24.0,472.0,461.0,464.0,411.0,489.0,438.0,567.0,568.0,589.0,589.0,583.0,583.0,353.0,758.0,0.0,0.0,2.0,4.0,0.0,6.0,14.46,14.61,19.69,19.69,15.27,19.73,2.29,4.23,1.19,9.85,0.86,4.12,0.0,0.0,0.34,0.68,0.0,1.03,85.54,85.39,80.31,80.31,84.73,80.27,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,0.0,3.0404624,2.4517766,0.0,0.0,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,0.0,1.9820933,1.0619796,0.0,0.0,0.0,1.4076726,2.2745888,0.0,62.07,100.0,2.25,0.0,0.65,1.91,7.76,1.84,5.11,1.9100000000000001,2.37,1.43,12.5,14.66,16.16,24.35,5.11,10.02,21.55,63.5,30.27,1.51,2.86,21.61,21.12,36.5,23.72,6.03,1.23,485.0,485.0,473.0,473.0,494.0,468.0
69018,0,246.0,243.0,321.0,348.0,300.0,315.0,25.0,46.0,23.0,122.0,17.0,60.0,949.0,931.0,983.0,841.0,979.0,913.0,1220.0,1220.0,1331.0,1331.0,1298.0,1298.0,1238.0,2103.0,0.0,0.0,4.0,20.0,2.0,10.0,20.16,19.92,24.12,26.15,23.11,24.27,2.05,3.77,1.73,9.17,1.31,4.62,0.0,0.0,0.3,1.5,0.15,0.77,79.84,80.08,75.88,73.85,76.89,75.73,2.6492537,16.0,4.2666667,1.7521368,3.0299401,0.0,5.0,15.0,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,1.7640449,5.1599952,7.6081788,5.0485131,0.3375502,1.306157,0.0,2.3775559,7.1326676,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.3546356,63.75,100.0,2.15,0.11,0.61,2.95,7.73,2.96,4.09,1.79,1.22,1.03,8.11,11.9,12.36,25.64,5.41,6.74,21.57,55.29,29.72,1.53,2.76,23.29,26.04,44.71,31.56,3.76,1.23,974.0,977.0,1010.0,983.0,998.0,983.0
69019,1,954.0,961.0,1152.0,1302.0,2201.0,2506.0,69.0,195.0,79.0,292.0,102.0,319.0,3492.0,3359.0,3460.0,3029.0,6118.0,5548.0,4515.0,4515.0,4720.0,4714.0,8446.0,8451.0,6117.0,13767.0,0.0,0.0,29.0,91.0,25.0,78.0,21.13,21.28,24.41,27.62,26.06,29.65,1.53,4.32,1.67,6.19,1.21,3.77,0.0,0.0,0.61,1.93,0.3,0.92,78.87,78.72,75.59,72.38,73.94,70.35,45.0,94.0,79.0,1.7521368,21.0,6.2348485,37.0,45.0,36.0,1.046875,14.0,30.0,26.0,80.0,1.7640449,7.3568275,6.8279218,5.7383598,0.3375502,1.5253868,1.7948427,2.6875863,3.268686,2.6149488,0.1055371,1.0169245,2.179124,1.8885741,5.8109973,0.3546356,62.95,100.0,1.72,0.17,1.3900000000000001,1.78,6.18,2.52,3.68,2.0100000000000002,1.5,1.01,10.11,16.47,19.47,19.71,4.35,7.57,22.46,59.89,26.84,0.78,2.24,23.0,26.68,40.11,28.82,4.83,1.8,3561.0,3554.0,3568.0,3412.0,6245.0,5945.0
69020,1,43.0,51.0,81.0,93.0,60.0,88.0,14.0,31.0,7.0,36.0,7.0,36.0,404.0,381.0,405.0,359.0,448.0,388.0,461.0,463.0,494.0,494.0,518.0,518.0,285.0,717.0,0.0,0.0,1.0,6.0,3.0,6.0,9.33,11.02,16.4,18.83,11.58,16.99,3.04,6.7,1.42,7.29,1.35,6.95,0.0,0.0,0.2,1.21,0.58,1.16,90.67,88.98,83.6,81.17,88.42,83.01,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,68.81,100.0,2.68,0.25,1.48,2.48,1.73,2.01,7.81,1.24,2.96,1.56,8.42,20.25,19.2,14.07,5.13,7.59,27.41,67.69,28.57,1.23,1.79,18.81,23.7,32.31,21.43,7.16,2.23,418.0,412.0,413.0,401.0,458.0,430.0
69021,1,188.0,224.0,247.0,350.0,240.0,354.0,25.0,72.0,28.0,128.0,25.0,93.0,1331.0,1248.0,1346.0,1123.0,1406.0,1211.0,1544.0,1544.0,1632.0,1632.0,1676.0,1676.0,1137.0,2351.0,0.0,0.0,11.0,31.0,5.0,18.0,12.18,14.51,15.13,21.45,14.32,21.12,1.62,4.66,1.72,7.84,1.49,5.55,0.0,0.0,0.67,1.9,0.3,1.07,87.82,85.49,84.87,78.55,85.68,78.88,2.6492537,9.0,18.0,1.7521368,3.0299401,0.0,2.721519,8.0,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.8281582,7.6563165,0.3375502,1.306157,0.0,1.4219906,3.4028073,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,66.79,100.0,2.49,0.45,2.6,2.25,7.65,3.84,7.18,1.88,1.63,1.49,12.1,20.65,21.83,18.28,6.33,5.19,22.44,67.41,26.1,0.89,2.42,16.53,19.61,32.59,21.27,6.24,1.85,1356.0,1320.0,1385.0,1282.0,1436.0,1322.0
69022,1,49.0,45.0,47.0,61.0,66.0,80.0,3.0,12.0,9.0,41.0,4.0,19.0,296.0,291.0,321.0,271.0,337.0,310.0,348.0,348.0,377.0,377.0,410.0,411.0,263.0,543.0,0.0,0.0,0.0,4.0,3.0,2.0,14.08,12.93,12.47,16.18,16.1,19.46,0.86,3.45,2.39,10.88,0.98,4.62,0.0,0.0,0.0,1.06,0.73,0.49,85.92,87.07,87.53,83.82,83.9,80.54,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,2.3846154,0.0,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,1.4076726,0.0,0.0,67.57000000000001,100.0,1.19,0.34,0.9299999999999999,2.03,8.41,4.45,6.53,2.02,1.55,1.18,9.46,15.26,15.43,23.99,8.01,8.31,18.69,58.67,24.93,1.25,1.19,18.58,25.23,41.33,27.89,4.67,0.89,299.0,303.0,330.0,316.0,344.0,331.0
69023,1,131.0,133.0,177.0,197.0,193.0,203.0,15.0,64.0,19.0,68.0,12.0,57.0,856.0,805.0,936.0,849.0,985.0,873.0,1002.0,1002.0,1133.0,1133.0,1192.0,1154.0,725.0,1692.0,0.0,0.0,1.0,19.0,2.0,21.0,13.07,13.27,15.62,17.39,16.19,17.59,1.5,6.39,1.68,6.0,1.01,4.94,0.0,0.0,0.09,1.68,0.17,1.82,86.93,86.73,84.38,82.61,83.81,82.41,2.6492537,3.3106061,4.2666667,1.7521368,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.3375502,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,67.18,100.0,1.12,0.12,0.75,1.75,8.55,2.64,5.79,1.17,0.32,0.71,3.15,9.94,12.28,29.27,6.5,11.17,20.73,57.6,28.73,1.07,3.55,26.64,25.96,42.4,25.58,3.42,1.93,871.0,869.0,956.0,936.0,999.0,951.0
69024,1,215.0,228.0,514.0,603.0,616.0,706.0,30.0,73.0,40.0,253.0,36.0,160.0,1411.0,1355.0,2502.0,2179.0,2616.0,2373.0,1656.0,1656.0,3078.0,3077.0,3282.0,3284.0,2000.0,4143.0,0.0,0.0,22.0,42.0,14.0,45.0,12.98,13.77,16.7,19.6,18.77,21.5,1.81,4.41,1.3,8.22,1.1,4.87,0.0,0.0,0.71,1.36,0.43,1.37,87.02,86.23,83.3,80.4,81.23,78.5,2.6492537,36.0,20.0,1.7521368,3.0299401,6.2348485,9.0,6.0,2.4517766,0.0,2.7266667,2.4964539,2.3846154,22.0,0.0,5.1599952,8.6893555,4.8274197,0.3375502,1.306157,1.7948427,2.1723389,1.4482259,1.0619796,0.0,1.1839424,1.5184457,1.4076726,5.3101617,0.0,70.02,100.0,2.48,0.21,0.9600000000000001,2.13,6.2,2.14,6.31,1.42,1.48,1.19,10.21,13.99,16.9,22.94,7.03,7.57,26.62,67.65,30.24,1.16,2.71,16.02,20.62,32.35,21.22,6.04,2.22,1441.0,1428.0,2564.0,2474.0,2666.0,2578.0
69026,1,31.0,36.0,48.0,65.0,75.0,85.0,3.0,14.0,5.0,32.0,5.0,11.0,272.0,256.0,291.0,237.0,292.0,272.0,306.0,306.0,344.0,344.0,372.0,372.0,216.0,528.0,0.0,0.0,0.0,10.0,0.0,4.0,10.13,11.76,13.95,18.9,20.16,22.85,0.98,4.58,1.45,9.3,1.34,2.96,0.0,0.0,0.0,2.91,0.0,1.08,89.87,88.24,86.05,81.1,79.84,77.15,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,0.0,0.0,2.7266667,0.0,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,0.0,0.0,1.1839424,0.0,0.0,2.2745888,0.0,68.75,100.0,2.05,0.0,0.68,2.57,6.53,4.45,5.14,1.84,0.69,0.34,7.35,9.97,10.62,30.24,4.45,11.64,21.99,60.76,30.14,1.03,3.08,19.49,25.77,39.24,26.71,3.09,1.37,275.0,270.0,296.0,279.0,297.0,287.0
69027,1,1539.0,1585.0,2116.0,2313.0,2124.0,2428.0,114.0,335.0,109.0,551.0,89.0,405.0,6638.0,6371.0,6542.0,5733.0,6902.0,6209.0,8291.0,8291.0,8807.0,8734.0,9152.0,9156.0,5713.0,12330.0,0.0,0.0,40.0,137.0,37.0,114.0,18.56,19.12,24.03,26.48,23.21,26.52,1.37,4.04,1.24,6.31,0.97,4.42,0.0,0.0,0.45,1.57,0.4,1.25,81.44,80.88,75.97,73.52,76.79,73.48,59.0,82.0,80.0,1.7521368,36.0,6.2348485,29.0,43.0,18.0,0.0,27.0,44.0,50.0,85.0,1.7640449,10.3272511,6.6504461,6.4882401,0.3375502,2.919708,1.7948427,2.351987,3.487429,1.459854,0.0,2.189781,3.568532,4.05515,6.8937551,0.3546356,72.17,100.0,1.96,0.21,1.2100000000000002,2.23,5.0,2.17,6.29,1.49,1.51,0.97,9.85,17.69,20.39,24.27,5.4,7.85,28.11,74.86,33.54,0.69,2.25,14.06,16.08,25.14,16.98,5.44,2.2,6752.0,6706.0,6691.0,6421.0,7028.0,6728.0
69028,1,458.0,508.0,662.0,783.0,768.0,916.0,47.0,156.0,56.0,336.0,37.0,230.0,3462.0,3305.0,3683.0,3237.0,3986.0,3629.0,3967.0,3969.0,4416.0,4416.0,4816.0,4821.0,2814.0,6718.0,0.0,0.0,15.0,60.0,25.0,46.0,11.55,12.8,14.99,17.73,15.95,19.0,1.18,3.93,1.27,7.61,0.77,4.77,0.0,0.0,0.34,1.36,0.52,0.95,88.45,87.2,85.01,82.27,84.05,81.0,49.0,27.0,38.0,1.7521368,3.0299401,6.2348485,2.721519,10.0,2.4517766,0.0,2.7266667,7.0,18.0,18.0,1.7640449,17.4104233,4.0190533,5.6564454,0.3375502,1.306157,1.7948427,1.4219906,1.4885383,1.0619796,0.0,1.1839424,1.0419768,2.6793689,2.6793689,0.3546356,73.07,100.0,1.05,0.35,1.41,2.02,4.64,2.33,5.77,1.33,0.84,0.51,7.05,14.2,14.95,29.24,7.43,9.18,27.26,71.7,37.23,0.71,1.63,16.18,16.43,28.3,18.09,5.27,1.83,3509.0,3461.0,3754.0,3633.0,4048.0,3905.0
69029,1,4496.0,4508.0,5088.0,5763.0,6180.0,7515.0,282.0,827.0,208.0,1167.0,208.0,956.0,17531.0,16985.0,16585.0,14633.0,16861.0,14567.0,22309.0,22320.0,21948.0,21956.0,23336.0,23355.0,19831.0,42850.0,0.0,0.0,67.0,393.0,87.0,317.0,20.15,20.2,23.18,26.25,26.48,32.18,1.26,3.71,0.95,5.32,0.89,4.09,0.0,0.0,0.31,1.79,0.37,1.36,79.85,79.8,76.82,73.75,73.52,67.82,234.0,428.0,333.0,42.0,151.0,101.0,160.0,151.0,75.0,10.0,156.0,406.0,132.0,477.0,68.0,11.7995221,9.9883314,7.7712952,0.9801634,3.5239207,2.3570595,3.7339557,3.5239207,1.7502917,0.2333722,3.6406068,9.4749125,3.0805134,11.1318553,1.5869312,69.39,100.0,2.03,0.29,1.48,1.63,4.2,1.57,5.59,1.3,1.32,1.1,11.74,22.22,32.02,19.22,4.86,7.95,26.87,74.54,27.5,0.8,1.39,15.66,16.18,25.46,13.98,7.7,2.01,17813.0,17812.0,16860.0,16193.0,17156.0,15840.0
69030,1,70.0,66.0,94.0,114.0,123.0,136.0,11.0,32.0,2.0,51.0,8.0,24.0,524.0,507.0,509.0,442.0,515.0,479.0,605.0,605.0,622.0,622.0,651.0,651.0,400.0,823.0,0.0,0.0,17.0,15.0,5.0,12.0,11.57,10.91,15.11,18.33,18.89,20.89,1.82,5.29,0.32,8.2,1.23,3.69,0.0,0.0,2.73,2.41,0.77,1.84,88.43,89.09,84.89,81.67,81.11,79.11,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,0.0,3.0404624,0.0,0.0,0.0,2.4964539,0.0,2.6805556,1.7640449,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,0.0,1.9820933,0.0,0.0,0.0,1.5184457,0.0,2.2745888,0.3546356,69.66,100.0,0.39,0.19,1.1800000000000002,2.86,10.02,4.47,3.5,1.5299999999999998,1.5699999999999998,1.3599999999999999,7.44,15.13,16.7,25.93,5.44,5.24,15.91,59.73,28.74,1.18,5.05,18.32,24.95,40.27,28.16,4.13,0.97,535.0,539.0,528.0,508.0,528.0,515.0
69031,1,68.0,81.0,113.0,122.0,162.0,215.0,23.0,53.0,18.0,83.0,21.0,51.0,668.0,624.0,717.0,633.0,787.0,700.0,759.0,758.0,853.0,853.0,973.0,975.0,585.0,1378.0,0.0,0.0,5.0,15.0,3.0,9.0,8.96,10.69,13.25,14.3,16.65,22.05,3.03,6.99,2.11,9.73,2.16,5.23,0.0,0.0,0.59,1.76,0.31,0.92,91.04,89.31,86.75,85.7,83.35,77.95,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,0.0,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,1.7640449,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,0.0,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.3546356,62.13,100.0,1.14,0.3,1.95,2.84,13.95,4.07,6.61,2.1,1.26,1.6600000000000001,10.48,14.92,13.98,16.46,5.21,5.08,20.5,56.71,25.67,1.81,5.34,22.16,24.55,43.29,30.37,4.6,0.89,691.0,677.0,740.0,731.0,811.0,760.0
69032,1,218.0,239.0,267.0,294.0,262.0,327.0,19.0,54.0,24.0,121.0,17.0,71.0,1238.0,1182.0,1151.0,999.0,1287.0,1164.0,1475.0,1475.0,1448.0,1448.0,1575.0,1576.0,934.0,2144.0,0.0,0.0,6.0,34.0,9.0,14.0,14.78,16.2,18.44,20.3,16.63,20.75,1.29,3.66,1.66,8.36,1.08,4.51,0.0,0.0,0.41,2.35,0.57,0.89,85.22,83.8,81.56,79.7,83.37,79.25,2.6492537,11.0,4.2666667,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,5.130597,5.0485131,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,69.47,100.0,1.09,0.24,0.87,1.53,6.78,3.96,6.68,0.88,1.3900000000000001,0.9299999999999999,8.08,12.16,14.61,24.5,5.13,9.4,21.29,60.66,28.52,1.13,3.57,19.79,25.72,39.34,24.94,6.17,1.17,1257.0,1236.0,1181.0,1154.0,1313.0,1249.0
69033,1,183.0,214.0,226.0,297.0,309.0,358.0,26.0,64.0,26.0,145.0,24.0,65.0,1602.0,1533.0,1707.0,1498.0,1782.0,1690.0,1811.0,1811.0,1970.0,1970.0,2122.0,2122.0,1161.0,2951.0,0.0,0.0,11.0,30.0,7.0,9.0,10.1,11.82,11.47,15.08,14.56,16.87,1.44,3.53,1.32,7.36,1.13,3.06,0.0,0.0,0.56,1.52,0.33,0.42,89.9,88.18,88.53,84.92,85.44,83.13,8.0,14.0,17.0,0.0,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,1.7640449,6.8878135,4.7441545,5.7607591,0.0,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.3546356,76.46000000000001,100.0,0.95,0.37,0.41,1.56,5.92,2.53,6.51,0.63,0.7,0.51,7.55,9.31,9.65,35.97,7.18,8.98,27.71,72.9,42.42,0.53,1.4,13.42,15.58,27.1,18.13,3.87,1.74,1628.0,1597.0,1744.0,1673.0,1813.0,1764.0
69034,1,4839.0,4920.0,8106.0,9338.0,6748.0,8028.0,306.0,936.0,299.0,1629.0,296.0,1207.0,23307.0,22606.0,23293.0,20355.0,23320.0,20905.0,28452.0,28462.0,31790.0,31795.0,30438.0,30445.0,23180.0,43479.0,0.0,0.0,92.0,473.0,74.0,305.0,17.01,17.29,25.5,29.37,22.17,26.37,1.08,3.29,0.94,5.12,0.97,3.96,0.0,0.0,0.29,1.49,0.24,1.0,82.99,82.71,74.5,70.63,77.83,73.63,242.0,335.0,379.0,1.7521368,79.0,50.0,98.0,76.0,45.0,1.046875,77.0,170.0,177.0,383.0,35.0,10.4398101,7.704869,8.7168518,0.3375502,1.8169691,1.1499805,2.2539617,1.7479703,1.0349824,0.1055371,1.7709699,3.9099335,4.0709308,8.8088502,0.8049863,76.32,100.0,1.58,0.25,0.98,1.61,3.31,1.57,6.39,1.08,0.88,0.95,9.46,16.5,21.58,29.32,7.13,8.78,30.42,80.58,36.75,0.71,1.76,11.27,11.03,19.42,11.69,6.84,1.82,23613.0,23542.0,23684.0,22457.0,23690.0,22417.0
69035,1,50.0,43.0,54.0,63.0,62.0,67.0,6.0,7.0,6.0,32.0,2.0,22.0,246.0,252.0,253.0,214.0,269.0,235.0,302.0,302.0,313.0,313.0,336.0,336.0,240.0,393.0,0.0,0.0,0.0,4.0,3.0,12.0,16.56,14.24,17.25,20.13,18.45,19.94,1.99,2.32,1.92,10.22,0.6,6.55,0.0,0.0,0.0,1.28,0.89,3.57,83.44,85.76,82.75,79.87,81.55,80.06,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,0.0,0.0,0.0,0.0,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,0.0,0.0,0.0,0.0,1.5184457,1.4076726,2.2745888,0.0,66.67,100.0,1.86,0.0,0.4,2.03,7.51,4.83,8.18,1.62,1.98,1.48,12.6,18.58,18.96,19.37,4.83,8.18,28.46,67.76,27.51,0.79,3.72,17.07,16.6,32.24,18.96,6.32,1.49,252.0,259.0,259.0,250.0,274.0,269.0
