bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_10_031_0001;69;Rhône;10;10ème circonscription;031;Brussieu;0001;973;162;16.65;811;83.35;21;2.16;2.59;3;0.31;0.37;787;80.88;97.04;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_032_0001;69;Rhône;08;8ème circonscription;032;Bully;0001;767;123;16.04;644;83.96;4;0.52;0.62;4;0.52;0.62;636;82.92;98.76;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_032_0002;69;Rhône;08;8ème circonscription;032;Bully;0002;808;139;17.2;669;82.8;13;1.61;1.94;5;0.62;0.75;651;80.57;97.31;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_033_0001;69;Rhône;05;5ème circonscription;033;Cailloux-sur-Fontaines;0001;1251;178;14.23;1073;85.77;15;1.2;1.4;3;0.24;0.28;1055;84.33;98.32;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_033_0002;69;Rhône;05;5ème circonscription;033;Cailloux-sur-Fontaines;0002;871;131;15.04;740;84.96;9;1.03;1.22;4;0.46;0.54;727;83.47;98.24;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0001;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0001;1001;225;22.48;776;77.52;6;0.6;0.77;2;0.2;0.26;768;76.72;98.97;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0002;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0002;780;143;18.33;637;81.67;7;0.9;1.1;4;0.51;0.63;626;80.26;98.27;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0003;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0003;1117;283;25.34;834;74.66;18;1.61;2.16;1;0.09;0.12;815;72.96;97.72;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0004;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0004;847;198;23.38;649;76.62;8;0.94;1.23;0;0.0;0.0;641;75.68;98.77;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0005;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0005;907;136;14.99;771;85.01;4;0.44;0.52;2;0.22;0.26;765;84.34;99.22;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0006;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0006;997;221;22.17;776;77.83;11;1.1;1.42;5;0.5;0.64;760;76.23;97.94;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0007;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0007;734;181;24.66;553;75.34;9;1.23;1.63;0;0.0;0.0;544;74.11;98.37;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0008;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0008;814;152;18.67;662;81.33;7;0.86;1.06;0;0.0;0.0;655;80.47;98.94;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0009;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0009;795;184;23.14;611;76.86;12;1.51;1.96;3;0.38;0.49;596;74.97;97.55;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0010;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0010;842;168;19.95;674;80.05;9;1.07;1.34;0;0.0;0.0;665;78.98;98.66;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0011;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0011;773;137;17.72;636;82.28;5;0.65;0.79;1;0.13;0.16;630;81.5;99.06;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0012;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0012;781;241;30.86;540;69.14;11;1.41;2.04;1;0.13;0.19;528;67.61;97.78;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0013;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0013;889;225;25.31;664;74.69;13;1.46;1.96;1;0.11;0.15;650;73.12;97.89;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0014;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0014;891;207;23.23;684;76.77;9;1.01;1.32;5;0.56;0.73;670;75.2;97.95;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0015;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0015;558;203;36.38;355;63.62;1;0.18;0.28;3;0.54;0.85;351;62.9;98.87;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0016;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0016;781;191;24.46;590;75.54;5;0.64;0.85;1;0.13;0.17;584;74.78;98.98;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0017;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0017;820;147;17.93;673;82.07;11;1.34;1.63;2;0.24;0.3;660;80.49;98.07;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0018;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0018;625;194;31.04;431;68.96;2;0.32;0.46;2;0.32;0.46;427;68.32;99.07;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0019;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0019;845;158;18.7;687;81.3;6;0.71;0.87;1;0.12;0.15;680;80.47;98.98;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0020;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0020;877;185;21.09;692;78.91;8;0.91;1.16;2;0.23;0.29;682;77.77;98.55;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0021;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0021;732;150;20.49;582;79.51;6;0.82;1.03;1;0.14;0.17;575;78.55;98.8;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_034_0022;69;Rhône;05;5ème circonscription;034;Caluire-et-Cuire;0022;811;143;17.63;668;82.37;14;1.73;2.1;1;0.12;0.15;653;80.52;97.75;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
