commune_id;candidate_id;candidate_slot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exp;extraction_source_url;ingestion_timestamp;source_file_name
69_131;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;878;32.0;42.7;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_132;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;270;44.33;58.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_133;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;727;21.88;29.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_134;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;54;27.84;35.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_135;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;477;35.52;49.38;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_136;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;670;30.22;41.8;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_137;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;82;24.62;33.33;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_138;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;95;27.3;38.0;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_139;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;362;33.46;46.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_140;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;464;26.01;33.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_141;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1224;25.32;36.02;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_142;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;776;20.24;31.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_143;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1046;20.34;31.1;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_145;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;188;29.94;40.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_148;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;521;26.27;33.85;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_149;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;3319;19.63;29.16;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_151;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;426;39.15;51.57;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_152;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1339;20.94;36.26;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_153;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;197;23.51;30.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_154;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;491;27.49;35.74;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_155;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;261;28.25;36.55;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_156;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;463;22.88;30.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_157;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1231;31.32;42.95;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_159;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1020;33.49;44.39;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_160;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;304;36.49;51.01;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_161;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;168;42.0;59.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_162;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;297;28.56;38.98;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_163;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;902;35.1;46.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_164;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;99;35.87;52.38;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_165;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;245;30.59;40.9;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_166;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;50;26.46;34.01;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_167;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;129;28.23;37.39;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_168;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;217;22.35;29.93;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_169;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;228;42.3;54.55;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_170;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;286;32.39;44.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_171;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;481;28.29;42.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_172;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;205;33.55;44.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_173;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;230;30.38;41.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_174;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;165;33.6;47.69;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_175;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;508;32.54;42.91;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_176;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;911;27.01;37.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_177;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;451;28.85;38.71;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_178;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;212;40.0;58.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_179;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;908;29.42;40.07;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_180;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;85;39.17;50.3;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_181;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;52;35.14;49.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_182;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;113;34.45;50.0;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_183;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;92;39.66;53.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_184;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;244;33.61;46.3;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_186;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;96;49.48;62.34;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_187;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;162;33.13;46.02;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_188;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;206;35.58;51.12;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_189;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;423;27.26;40.75;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_190;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;397;24.34;33.47;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_191;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;851;17.11;23.06;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_192;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;46;35.11;44.66;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_193;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;308;28.23;37.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_194;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1012;17.15;22.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_196;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;170;36.09;51.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_197;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;570;32.82;46.08;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_198;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;234;38.74;51.32;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_199;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1250;14.57;30.41;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_200;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;400;33.25;47.28;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_201;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;300;32.72;48.78;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_202;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;2896;18.37;24.81;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_203;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;285;37.5;55.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_204;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;3189;21.61;30.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_205;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;867;22.71;30.38;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_206;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1218;36.05;50.02;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_207;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;469;21.56;31.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_208;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;473;26.86;35.51;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_209;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;197;40.53;58.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_212;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;119;30.91;41.61;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_214;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;379;41.74;56.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_215;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;246;35.19;44.57;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_216;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;117;27.86;39.66;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_217;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;183;30.1;42.96;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_218;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;267;33.67;47.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_219;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;425;23.16;32.42;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_220;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;429;30.58;42.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_225;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;144;31.24;43.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_227;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;803;25.23;34.88;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_228;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;982;29.92;40.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_229;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;219;39.53;55.87;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_230;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;75;27.57;37.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_231;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;608;28.67;42.05;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_233;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;183;19.02;25.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_234;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;384;29.91;39.51;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_235;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;362;26.58;37.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_236;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;170;41.98;59.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_238;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;836;30.13;44.09;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_239;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;324;33.86;45.7;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_240;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;227;42.43;59.11;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_241;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;576;28.99;39.43;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_242;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;282;37.2;53.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_243;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1770;26.39;43.23;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_244;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;3135;20.52;28.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_245;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;195;32.99;44.62;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_246;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;249;25.05;33.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_248;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1332;33.91;51.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_249;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;760;31.64;42.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_250;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;721;21.13;27.16;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_252;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;189;32.64;47.37;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_253;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;163;31.53;44.29;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_254;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;266;40.49;55.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_255;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1204;26.68;36.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_256;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;3174;13.15;28.67;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_257;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;310;35.71;47.11;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_258;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;81;30.22;40.91;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_259;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;4873;16.66;31.4;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_260;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;758;22.85;31.6;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_261;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;19;34.55;43.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
