bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_01_123_0528;69;Rhône;01;1ère circonscription;123;Lyon;0528;1039;224;21.56;815;78.44;73;7.03;8.96;10;0.96;1.23;732;70.45;89.82;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0529;69;Rhône;01;1ère circonscription;123;Lyon;0529;944;241;25.53;703;74.47;49;5.19;6.97;12;1.27;1.71;642;68.01;91.32;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0530;69;Rhône;01;1ère circonscription;123;Lyon;0530;831;170;20.46;661;79.54;42;5.05;6.35;16;1.93;2.42;603;72.56;91.23;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0531;69;Rhône;01;1ère circonscription;123;Lyon;0531;806;184;22.83;622;77.17;46;5.71;7.4;14;1.74;2.25;562;69.73;90.35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0725;69;Rhône;01;1ère circonscription;123;Lyon;0725;1372;359;26.17;1013;73.83;66;4.81;6.52;15;1.09;1.48;932;67.93;92.0;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0726;69;Rhône;01;1ère circonscription;123;Lyon;0726;1587;367;23.13;1220;76.87;76;4.79;6.23;21;1.32;1.72;1123;70.76;92.05;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0727;69;Rhône;01;1ère circonscription;123;Lyon;0727;1258;314;24.96;944;75.04;85;6.76;9.0;12;0.95;1.27;847;67.33;89.72;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0728;69;Rhône;01;1ère circonscription;123;Lyon;0728;746;194;26.01;552;73.99;38;5.09;6.88;14;1.88;2.54;500;67.02;90.58;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0729;69;Rhône;01;1ère circonscription;123;Lyon;0729;1197;338;28.24;859;71.76;67;5.6;7.8;8;0.67;0.93;784;65.5;91.27;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0730;69;Rhône;01;1ère circonscription;123;Lyon;0730;1284;346;26.95;938;73.05;53;4.13;5.65;12;0.93;1.28;873;67.99;93.07;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0731;69;Rhône;01;1ère circonscription;123;Lyon;0731;963;308;31.98;655;68.02;46;4.78;7.02;16;1.66;2.44;593;61.58;90.53;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0732;69;Rhône;01;1ère circonscription;123;Lyon;0732;1256;386;30.73;870;69.27;46;3.66;5.29;15;1.19;1.72;809;64.41;92.99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0733;69;Rhône;01;1ère circonscription;123;Lyon;0733;995;336;33.77;659;66.23;46;4.62;6.98;14;1.41;2.12;599;60.2;90.9;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0734;69;Rhône;01;1ère circonscription;123;Lyon;0734;979;269;27.48;710;72.52;50;5.11;7.04;22;2.25;3.1;638;65.17;89.86;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0735;69;Rhône;01;1ère circonscription;123;Lyon;0735;1486;382;25.71;1104;74.29;64;4.31;5.8;20;1.35;1.81;1020;68.64;92.39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0736;69;Rhône;01;1ère circonscription;123;Lyon;0736;1213;269;22.18;944;77.82;61;5.03;6.46;11;0.91;1.17;872;71.89;92.37;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0737;69;Rhône;01;1ère circonscription;123;Lyon;0737;1110;297;26.76;813;73.24;34;3.06;4.18;12;1.08;1.48;767;69.1;94.34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0835;69;Rhône;01;1ère circonscription;123;Lyon;0835;1034;324;31.33;710;68.67;53;5.13;7.46;2;0.19;0.28;655;63.35;92.25;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0836;69;Rhône;01;1ère circonscription;123;Lyon;0836;1285;342;26.61;943;73.39;66;5.14;7.0;18;1.4;1.91;859;66.85;91.09;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0837;69;Rhône;01;1ère circonscription;123;Lyon;0837;1660;490;29.52;1170;70.48;78;4.7;6.67;28;1.69;2.39;1064;64.1;90.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0838;69;Rhône;01;1ère circonscription;123;Lyon;0838;1112;358;32.19;754;67.81;46;4.14;6.1;13;1.17;1.72;695;62.5;92.18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0839;69;Rhône;01;1ère circonscription;123;Lyon;0839;1262;351;27.81;911;72.19;70;5.55;7.68;19;1.51;2.09;822;65.13;90.23;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0840;69;Rhône;01;1ère circonscription;123;Lyon;0840;924;249;26.95;675;73.05;44;4.76;6.52;18;1.95;2.67;613;66.34;90.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0841;69;Rhône;01;1ère circonscription;123;Lyon;0841;875;259;29.6;616;70.4;55;6.29;8.93;16;1.83;2.6;545;62.29;88.47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0842;69;Rhône;01;1ère circonscription;123;Lyon;0842;928;374;40.3;554;59.7;30;3.23;5.42;13;1.4;2.35;511;55.06;92.24;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0901;69;Rhône;01;1ère circonscription;123;Lyon;0901;1017;295;29.01;722;70.99;45;4.42;6.23;16;1.57;2.22;661;65.0;91.55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0902;69;Rhône;01;1ère circonscription;123;Lyon;0902;855;262;30.64;593;69.36;44;5.15;7.42;12;1.4;2.02;537;62.81;90.56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0903;69;Rhône;01;1ère circonscription;123;Lyon;0903;1295;325;25.1;970;74.9;57;4.4;5.88;19;1.47;1.96;894;69.03;92.16;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0904;69;Rhône;01;1ère circonscription;123;Lyon;0904;1042;234;22.46;808;77.54;56;5.37;6.93;11;1.06;1.36;741;71.11;91.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0906;69;Rhône;01;1ère circonscription;123;Lyon;0906;915;235;25.68;680;74.32;53;5.79;7.79;7;0.77;1.03;620;67.76;91.18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0907;69;Rhône;01;1ère circonscription;123;Lyon;0907;993;304;30.61;689;69.39;43;4.33;6.24;18;1.81;2.61;628;63.24;91.15;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0908;69;Rhône;01;1ère circonscription;123;Lyon;0908;929;256;27.56;673;72.44;43;4.63;6.39;10;1.08;1.49;620;66.74;92.12;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0909;69;Rhône;01;1ère circonscription;123;Lyon;0909;826;267;32.32;559;67.68;30;3.63;5.37;18;2.18;3.22;511;61.86;91.41;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0910;69;Rhône;01;1ère circonscription;123;Lyon;0910;908;203;22.36;705;77.64;43;4.74;6.1;27;2.97;3.83;635;69.93;90.07;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0911;69;Rhône;01;1ère circonscription;123;Lyon;0911;779;175;22.46;604;77.54;52;6.68;8.61;11;1.41;1.82;541;69.45;89.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0101;69;Rhône;02;2ème circonscription;123;Lyon;0101;828;192;23.19;636;76.81;47;5.68;7.39;11;1.33;1.73;578;69.81;90.88;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0102;69;Rhône;02;2ème circonscription;123;Lyon;0102;895;209;23.35;686;76.65;39;4.36;5.69;15;1.68;2.19;632;70.61;92.13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0103;69;Rhône;02;2ème circonscription;123;Lyon;0103;1329;300;22.57;1029;77.43;83;6.25;8.07;27;2.03;2.62;919;69.15;89.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0104;69;Rhône;02;2ème circonscription;123;Lyon;0104;1251;306;24.46;945;75.54;61;4.88;6.46;20;1.6;2.12;864;69.06;91.43;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0105;69;Rhône;02;2ème circonscription;123;Lyon;0105;1136;242;21.3;894;78.7;58;5.11;6.49;8;0.7;0.89;828;72.89;92.62;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0106;69;Rhône;02;2ème circonscription;123;Lyon;0106;1200;278;23.17;922;76.83;69;5.75;7.48;15;1.25;1.63;838;69.83;90.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0107;69;Rhône;02;2ème circonscription;123;Lyon;0107;1263;280;22.17;983;77.83;50;3.96;5.09;23;1.82;2.34;910;72.05;92.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0108;69;Rhône;02;2ème circonscription;123;Lyon;0108;728;192;26.37;536;73.63;44;6.04;8.21;10;1.37;1.87;482;66.21;89.93;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0109;69;Rhône;02;2ème circonscription;123;Lyon;0109;975;228;23.38;747;76.62;46;4.72;6.16;6;0.62;0.8;695;71.28;93.04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0110;69;Rhône;02;2ème circonscription;123;Lyon;0110;1218;278;22.82;940;77.18;59;4.84;6.28;15;1.23;1.6;866;71.1;92.13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0111;69;Rhône;02;2ème circonscription;123;Lyon;0111;1448;316;21.82;1132;78.18;76;5.25;6.71;25;1.73;2.21;1031;71.2;91.08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0112;69;Rhône;02;2ème circonscription;123;Lyon;0112;1142;245;21.45;897;78.55;56;4.9;6.24;14;1.23;1.56;827;72.42;92.2;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0113;69;Rhône;02;2ème circonscription;123;Lyon;0113;993;206;20.75;787;79.25;66;6.65;8.39;21;2.11;2.67;700;70.49;88.95;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0114;69;Rhône;02;2ème circonscription;123;Lyon;0114;1357;289;21.3;1068;78.7;64;4.72;5.99;18;1.33;1.69;986;72.66;92.32;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0115;69;Rhône;02;2ème circonscription;123;Lyon;0115;1043;259;24.83;784;75.17;56;5.37;7.14;15;1.44;1.91;713;68.36;90.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0116;69;Rhône;02;2ème circonscription;123;Lyon;0116;752;209;27.79;543;72.21;37;4.92;6.81;8;1.06;1.47;498;66.22;91.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0117;69;Rhône;02;2ème circonscription;123;Lyon;0117;1037;253;24.4;784;75.6;63;6.08;8.04;13;1.25;1.66;708;68.27;90.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0201;69;Rhône;02;2ème circonscription;123;Lyon;0201;689;138;20.03;551;79.97;52;7.55;9.44;9;1.31;1.63;490;71.12;88.93;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0202;69;Rhône;02;2ème circonscription;123;Lyon;0202;994;183;18.41;811;81.59;64;6.44;7.89;10;1.01;1.23;737;74.14;90.88;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0203;69;Rhône;02;2ème circonscription;123;Lyon;0203;1030;228;22.14;802;77.86;76;7.38;9.48;26;2.52;3.24;700;67.96;87.28;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0204;69;Rhône;02;2ème circonscription;123;Lyon;0204;1069;223;20.86;846;79.14;55;5.14;6.5;25;2.34;2.96;766;71.66;90.54;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0205;69;Rhône;02;2ème circonscription;123;Lyon;0205;879;164;18.66;715;81.34;66;7.51;9.23;19;2.16;2.66;630;71.67;88.11;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0206;69;Rhône;02;2ème circonscription;123;Lyon;0206;768;152;19.79;616;80.21;45;5.86;7.31;22;2.86;3.57;549;71.48;89.12;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0207;69;Rhône;02;2ème circonscription;123;Lyon;0207;1040;232;22.31;808;77.69;57;5.48;7.05;16;1.54;1.98;735;70.67;90.97;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0208;69;Rhône;02;2ème circonscription;123;Lyon;0208;965;183;18.96;782;81.04;76;7.88;9.72;22;2.28;2.81;684;70.88;87.47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0209;69;Rhône;02;2ème circonscription;123;Lyon;0209;963;209;21.7;754;78.3;55;5.71;7.29;19;1.97;2.52;680;70.61;90.19;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0210;69;Rhône;02;2ème circonscription;123;Lyon;0210;690;130;18.84;560;81.16;54;7.83;9.64;11;1.59;1.96;495;71.74;88.39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0215;69;Rhône;02;2ème circonscription;123;Lyon;0215;1108;275;24.82;833;75.18;60;5.42;7.2;26;2.35;3.12;747;67.42;89.68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0216;69;Rhône;02;2ème circonscription;123;Lyon;0216;1212;255;21.04;957;78.96;77;6.35;8.05;22;1.82;2.3;858;70.79;89.66;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0217;69;Rhône;02;2ème circonscription;123;Lyon;0217;1275;271;21.25;1004;78.75;64;5.02;6.37;16;1.25;1.59;924;72.47;92.03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0218;69;Rhône;02;2ème circonscription;123;Lyon;0218;960;192;20.0;768;80.0;52;5.42;6.77;12;1.25;1.56;704;73.33;91.67;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_02_123_0401;69;Rhône;02;2ème circonscription;123;Lyon;0401;1269;279;21.99;990;78.01;74;5.83;7.47;14;1.1;1.41;902;71.08;91.11;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
