Code du département;Libellé du département;Code de la commune;Libellé de la commune;Etat saisie;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau_1;Sexe_1;Nom_1;Prénom_1;Voix_1;% Voix/Ins_1;% Voix/Exp_1;N°Panneau_2;Sexe_2;Nom_2;Prénom_2;Voix_2;% Voix/Ins_2;% Voix/Exp_2;extraction_source_url;ingestion_timestamp;source_file_name
69;Rhône;286;Rillieux-la-Pape;Complet;16819;5351;31.82;11468;68.18;647;3.85;5.64;225;1.34;1.96;10596;63;92.4;1;M;MACRON;Emmanuel;7094;42.18;66.95;2;F;LE PEN;Marine;3502;20.82;33.05;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;287;Saint-Bonnet-de-Mure;Complet;5136;1119;21.79;4017;78.21;215;4.19;5.35;55;1.07;1.37;3747;72.96;93.28;1;M;MACRON;Emmanuel;2028;39.49;54.12;2;F;LE PEN;Marine;1719;33.47;45.88;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;288;Saint-Laurent-de-Mure;Complet;4375;1135;25.94;3240;74.06;172;3.93;5.31;48;1.1;1.48;3020;69.03;93.21;1;M;MACRON;Emmanuel;1524;34.83;50.46;2;F;LE PEN;Marine;1496;34.19;49.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;289;Saint-Pierre-de-Chandieu;Complet;3849;842;21.88;3007;78.12;158;4.1;5.25;42;1.09;1.4;2807;72.93;93.35;1;M;MACRON;Emmanuel;1399;36.35;49.84;2;F;LE PEN;Marine;1408;36.58;50.16;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;290;Saint-Priest;Complet;29555;10571;35.77;18984;64.23;1050;3.55;5.53;394;1.33;2.08;17540;59.35;92.39;1;M;MACRON;Emmanuel;10815;36.59;61.66;2;F;LE PEN;Marine;6725;22.75;38.34;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;291;Saint-Symphorien-d'Ozon;Complet;4033;1003;24.87;3030;75.13;178;4.41;5.87;45;1.12;1.49;2807;69.6;92.64;1;M;MACRON;Emmanuel;1581;39.2;56.32;2;F;LE PEN;Marine;1226;30.4;43.68;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;292;Sathonay-Camp;Complet;4241;1174;27.68;3067;72.32;173;4.08;5.64;62;1.46;2.02;2832;66.78;92.34;1;M;MACRON;Emmanuel;1623;38.27;57.31;2;F;LE PEN;Marine;1209;28.51;42.69;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;293;Sathonay-Village;Complet;1932;327;16.93;1605;83.07;99;5.12;6.17;19;0.98;1.18;1487;76.97;92.65;1;M;MACRON;Emmanuel;982;50.83;66.04;2;F;LE PEN;Marine;505;26.14;33.96;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;294;Sérézin-du-Rhône;Complet;2052;400;19.49;1652;80.51;98;4.78;5.93;27;1.32;1.63;1527;74.42;92.43;1;M;MACRON;Emmanuel;926;45.13;60.64;2;F;LE PEN;Marine;601;29.29;39.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;295;Simandres;Complet;1425;248;17.4;1177;82.6;68;4.77;5.78;23;1.61;1.95;1086;76.21;92.27;1;M;MACRON;Emmanuel;559;39.23;51.47;2;F;LE PEN;Marine;527;36.98;48.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;296;Solaize;Complet;2296;496;21.6;1800;78.4;105;4.57;5.83;21;0.91;1.17;1674;72.91;93;1;M;MACRON;Emmanuel;963;41.94;57.53;2;F;LE PEN;Marine;711;30.97;42.47;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;297;Ternay;Complet;3941;951;24.13;2990;75.87;163;4.14;5.45;36;0.91;1.2;2791;70.82;93.34;1;M;MACRON;Emmanuel;1614;40.95;57.83;2;F;LE PEN;Marine;1177;29.87;42.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;298;Toussieu;Complet;2218;465;20.96;1753;79.04;87;3.92;4.96;20;0.9;1.14;1646;74.21;93.9;1;M;MACRON;Emmanuel;911;41.07;55.35;2;F;LE PEN;Marine;735;33.14;44.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;299;Colombier-Saugnieu;Complet;1989;406;20.41;1583;79.59;68;3.42;4.3;22;1.11;1.39;1493;75.06;94.31;1;M;MACRON;Emmanuel;634;31.88;42.46;2;F;LE PEN;Marine;859;43.19;57.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
