Unnamed: 0;code_insee;nom_standard;nom_sans_pronom;nom_a;nom_de;nom_sans_accent;nom_standard_majuscule;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;url_wikipedia;url_villedereve;extraction_source_url;ingestion_timestamp;source_file_name
27145;69196;Saint-Didier-sur-Beaujeu;Saint-Didier-sur-Beaujeu;à Saint-Didier-sur-Beaujeu;de Saint-Didier-sur-Beaujeu;saint-didier-sur-beaujeu;SAINT-DIDIER-SUR-BEAUJEU;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69103;Beaujeu;1.0;UNITE URBAINE;B;605;1448;14;42.0;615;331.0;940.0;46.156;4.546;46.146;4.535;6;Rural à habitat dispersé;0.0;communes non pôle;Saint-Didiatons;https://fr.wikipedia.org/wiki/fr:Saint-Didier-sur-Beaujeu;https://villedereve.fr/ville/69196-saint-didier-sur-beaujeu;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27146;69197;Saint-Étienne-des-Oullières;Saint-Étienne-des-Oullières;à Saint-Étienne-des-Oullières;de Saint-Étienne-des-Oullières;saint-etienne-des-oullieres;SAINT-ÉTIENNE-DES-OULLIÈRES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2.0;UNITE URBAINE;C;2206;966;10;228.0;253;204.0;331.0;46.069;4.649;46.063;4.656;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;Stéphanois, Stéphanoises;https://fr.wikipedia.org/wiki/fr:Saint-Étienne-des-Oullières;https://villedereve.fr/ville/69197-saint-etienne-des-oullieres;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27147;69198;Saint-Étienne-la-Varenne;Saint-Étienne-la-Varenne;à Saint-Étienne-la-Varenne;de Saint-Étienne-la-Varenne;saint-etienne-la-varenne;SAINT-ÉTIENNE-LA-VARENNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2.0;UNITE URBAINE;B;769;650;6;118.0;385;278.0;620.0;46.077;4.631;46.077;4.622;6;Rural à habitat dispersé;0.0;communes non pôle;Stéphanois, Stéphanoises;https://fr.wikipedia.org/wiki/fr:Saint-Étienne-la-Varenne;https://villedereve.fr/ville/69198-saint-etienne-la-varenne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27148;69199;Saint-Fons;Saint-Fons;à Saint-Fons;de Saint-Fons;saint-fons;SAINT-FONS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69190;69191, 69192, 69195, 69190;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;19360;606;6;3195.0;177;155.0;220.0;45.709;4.853;45.701;4.85;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Saint-Foniards;https://fr.wikipedia.org/wiki/fr:Saint-Fons;https://villedereve.fr/ville/69199-saint-fons;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27149;69200;Saint-Forgeux;Saint-Forgeux;à Saint-Forgeux;de Saint-Forgeux;saint-forgeux;SAINT-FORGEUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69490;69490;08430;69243;69303;Tarare;3.0;UNITE URBAINE;B;1516;2221;22;68.0;539;340.0;800.0;45.859;4.474;45.854;4.463;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Saint-Forgeux;https://villedereve.fr/ville/69200-saint-forgeux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27150;69201;Sainte-Foy-l'Argentière;Sainte-Foy-l'Argentière;à Sainte-Foy-l'Argentière;de Sainte-Foy-l'Argentière;sainte-foy-l-argentiere;SAINTE-FOY-L'ARGENTIÈRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1.0;UNITE URBAINE;C;1291;159;2;812.0;436;417.0;480.0;45.709;4.472;45.705;4.47;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;Fidésiens;https://fr.wikipedia.org/wiki/fr:Sainte-Foy-l'Argentière;https://villedereve.fr/ville/69201-sainte-foy-l-argentiere;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27151;69202;Sainte-Foy-lès-Lyon;Sainte-Foy-lès-Lyon;à Sainte-Foy-lès-Lyon;de Sainte-Foy-lès-Lyon;sainte-foy-les-lyon;SAINTE-FOY-LÈS-LYON;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69110;69110;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;21858;684;7;3196.0;263;173.0;320.0;45.736;4.8;45.736;4.793;1;Grands centres urbains;3.0;centres structurants d'équipements et de services;Fidésiens;https://fr.wikipedia.org/wiki/fr:Sainte-Foy-lès-Lyon;https://villedereve.fr/ville/69202-sainte-foy-les-lyon;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27152;69203;Saint-Genis-l'Argentière;Saint-Genis-l'Argentière;à Saint-Genis-l'Argentière;de Saint-Genis-l'Argentière;saint-genis-l-argentiere;SAINT-GENIS-L'ARGENTIÈRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1.0;UNITE URBAINE;C;987;1081;11;91.0;526;331.0;870.0;45.71;4.492;45.713;4.495;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Genis-l'Argentière;https://villedereve.fr/ville/69203-saint-genis-l-argentiere;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27153;69204;Saint-Genis-Laval;Saint-Genis-Laval;à Saint-Genis-Laval;de Saint-Genis-Laval;saint-genis-laval;SAINT-GENIS-LAVAL;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69230;69561, 69564, 69563, 69230, 69565;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;20929;1293;13;1619.0;237;169.0;307.0;45.698;4.794;45.694;4.789;1;Grands centres urbains;3.0;centres structurants d'équipements et de services;Saint-Genois;https://fr.wikipedia.org/wiki/fr:Saint-Genis-Laval;https://villedereve.fr/ville/69204-saint-genis-laval;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27154;69205;Saint-Genis-les-Ollières;Saint-Genis-les-Ollières;à Saint-Genis-les-Ollières;de Saint-Genis-les-Ollières;saint-genis-les-ollieres;SAINT-GENIS-LES-OLLIÈRES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69290;69290;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;5300;377;4;1406.0;274;209.0;319.0;45.756;4.726;45.761;4.726;1;Grands centres urbains;1.0;centres locaux d'équipements et de services;Saint Genois.;https://fr.wikipedia.org/wiki/fr:Saint-Genis-les-Ollières;https://villedereve.fr/ville/69205-saint-genis-les-ollieres;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27155;69206;Saint-Georges-de-Reneins;Saint-Georges-de-Reneins;à Saint-Georges-de-Reneins;de Saint-Georges-de-Reneins;saint-georges-de-reneins;SAINT-GEORGES-DE-RENEINS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200067817;CC Saône-Beaujolais;10;Lyon;69830;69830;08434;69264;69107;Saint-Georges-de-Reneins;1.0;UNITE URBAINE;I;4461;2732;27;163.0;184;167.0;244.0;46.061;4.726;46.058;4.721;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;Reneimois;https://fr.wikipedia.org/wiki/fr:Saint-Georges-de-Reneins;https://villedereve.fr/ville/69206-saint-georges-de-reneins;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27156;69207;Saint-Germain-au-Mont-d'Or;Saint-Germain-au-Mont-d'Or;à Saint-Germain-au-Mont-d'Or;de Saint-Germain-au-Mont-d'Or;saint-germain-au-mont-d-or;SAINT-GERMAIN-AU-MONT-D'OR;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69650;69650;08421;69123;69204;Saint-Germain-au-Mont-d'Or;2.0;UNITE URBAINE;B;2978;539;5;553.0;240;167.0;440.0;45.883;4.803;45.882;4.801;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Saint-Germinois;https://fr.wikipedia.org/wiki/fr:Saint-Germain-au-Mont-d'Or;https://villedereve.fr/ville/69207-saint-germain-au-mont-d-or;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27157;69208;Saint-Germain-Nuelles;Saint-Germain-Nuelles;à Saint-Germain-Nuelles;de Saint-Germain-Nuelles;saint-germain-nuelles;SAINT-GERMAIN-NUELLES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210, 69595, 69591;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;2245;660;7;340.0;330;211.0;420.0;45.853;4.612;45.864;4.613;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Germinuellois;https://fr.wikipedia.org/wiki/fr:Saint-Germain-Nuelles;https://villedereve.fr/ville/69208-saint-germain-nuelles;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27158;69209;Saint-Igny-de-Vers;Saint-Igny-de-Vers;à Saint-Igny-de-Vers;de Saint-Igny-de-Vers;saint-igny-de-vers;SAINT-IGNY-DE-VERS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;568;2711;27;21.0;602;407.0;943.0;46.241;4.437;46.237;4.442;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Saint-Ignons;https://fr.wikipedia.org/wiki/fr:Saint-Igny-de-Vers;https://villedereve.fr/ville/69209-saint-igny-de-vers;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27159;69212;Saint-Jean-des-Vignes;Saint-Jean-des-Vignes;à Saint-Jean-des-Vignes;de Saint-Jean-des-Vignes;saint-jean-des-vignes;SAINT-JEAN-DES-VIGNES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69380;69380;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;479;258;3;186.0;328;234.0;396.0;45.876;4.684;45.875;4.682;4;Ceintures urbaines;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Jean-des-Vignes;https://villedereve.fr/ville/69212-saint-jean-des-vignes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27160;69214;Saint-Jean-la-Bussière;Saint-Jean-la-Bussière;à Saint-Jean-la-Bussière;de Saint-Jean-la-Bussière;saint-jean-la-bussiere;SAINT-JEAN-LA-BUSSIÈRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69550;69550;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;1187;1565;16;76.0;496;373.0;662.0;46.001;4.324;46.002;4.333;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Saint-Jean-la-Bussière;https://villedereve.fr/ville/69214-saint-jean-la-bussiere;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27161;69215;Saint-Julien;Saint-Julien;à Saint-Julien;de Saint-Julien;saint-julien;SAINT-JULIEN;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;69205;Saint-Étienne-des-Oullières;2.0;UNITE URBAINE;B;902;692;7;130.0;287;204.0;502.0;46.026;4.653;46.022;4.652;6;Rural à habitat dispersé;0.0;communes non pôle;Julienois, Julienoises;https://fr.wikipedia.org/wiki/fr:Saint-Julien (Rhône);https://villedereve.fr/ville/69215-saint-julien;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27162;69216;Saint-Julien-sur-Bibost;Saint-Julien-sur-Bibost;à Saint-Julien-sur-Bibost;de Saint-Julien-sur-Bibost;saint-julien-sur-bibost;SAINT-JULIEN-SUR-BIBOST;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69690;69690;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;587;1327;13;44.0;605;380.0;860.0;45.804;4.52;45.8;4.51;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Julien-sur-Bibost;https://villedereve.fr/ville/69216-saint-julien-sur-bibost;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27163;69217;Saint-Just-d'Avray;Saint-Just-d'Avray;à Saint-Just-d'Avray;de Saint-Just-d'Avray;saint-just-d-avray;SAINT-JUST-D'AVRAY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;743;1752;18;42.0;584;323.0;898.0;46.002;4.448;46.0;4.453;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Chouettes;https://fr.wikipedia.org/wiki/fr:Saint-Just-d'Avray;https://villedereve.fr/ville/69217-saint-just-d-avray;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27164;69218;Saint-Lager;Saint-Lager;à Saint-Lager;de Saint-Lager;saint-lager;SAINT-LAGER;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69220;69220;08434;69264;00451;Belleville-en-Beaujolais;4.0;UNITE URBAINE;B;1046;769;8;136.0;258;189.0;481.0;46.112;4.672;46.112;4.676;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Lager;https://villedereve.fr/ville/69218-saint-lager;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27165;69219;Saint-Laurent-d'Agny;Saint-Laurent-d'Agny;à Saint-Laurent-d'Agny;de Saint-Laurent-d'Agny;saint-laurent-d-agny;SAINT-LAURENT-D'AGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69101;Saint-Laurent-d'Agny;1.0;UNITE URBAINE;I;2132;1060;11;201.0;400;317.0;537.0;45.64;4.685;45.643;4.684;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Saint-Laurent-d'Agny;https://villedereve.fr/ville/69219-saint-laurent-d-agny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27166;69220;Saint-Laurent-de-Chamousset;Saint-Laurent-de-Chamousset;à Saint-Laurent-de-Chamousset;de Saint-Laurent-de-Chamousset;saint-laurent-de-chamousset;SAINT-LAURENT-DE-CHAMOUSSET;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69930;69930;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;1883;1727;17;109.0;591;384.0;691.0;45.738;4.465;45.738;4.465;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;Saint-Laurentais;https://fr.wikipedia.org/wiki/fr:Saint-Laurent-de-Chamousset;https://villedereve.fr/ville/69220-saint-laurent-de-chamousset;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27167;69225;Saint-Marcel-l'Éclairé;Saint-Marcel-l'Éclairé;à Saint-Marcel-l'Éclairé;de Saint-Marcel-l'Éclairé;saint-marcel-l-eclaire;SAINT-MARCEL-L'ÉCLAIRÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;543;1182;12;46.0;594;360.0;843.0;45.875;4.434;45.874;4.422;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Marcel-l'Éclairé;https://villedereve.fr/ville/69225-saint-marcel-l-eclaire;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27168;69227;Saint-Martin-en-Haut;Saint-Martin-en-Haut;à Saint-Martin-en-Haut;de Saint-Martin-en-Haut;saint-martin-en-haut;SAINT-MARTIN-EN-HAUT;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69850;69850;08421;69123;69105;Saint-Martin-en-Haut;1.0;UNITE URBAINE;I;3891;3896;39;100.0;708;453.0;911.0;45.66;4.559;45.658;4.558;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;Saint-Martinois(e) ou Fagotier;https://fr.wikipedia.org/wiki/fr:Saint-Martin-en-Haut;https://villedereve.fr/ville/69227-saint-martin-en-haut;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27169;69228;Chabanière;Chabanière;à Chabanière;de Chabanière;chabaniere;CHABANIÈRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;4249;1621;16;262.0;378;204.0;808.0;45.582;4.629;45.578;4.641;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Chabanière;https://villedereve.fr/ville/69228-chabaniere;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27170;69229;Saint-Nizier-d'Azergues;Saint-Nizier-d'Azergues;à Saint-Nizier-d'Azergues;de Saint-Nizier-d'Azergues;saint-nizier-d-azergues;SAINT-NIZIER-D'AZERGUES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;784;2417;24;32.0;608;393.0;903.0;46.088;4.468;46.083;4.462;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Saint-Nizier-d'Azergues;https://villedereve.fr/ville/69229-saint-nizier-d-azergues;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27171;69230;Sainte-Paule;Sainte-Paule;à Sainte-Paule;de Sainte-Paule;sainte-paule;SAINTE-PAULE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;322;767;8;42.0;520;299.0;773.0;45.96;4.566;45.972;4.562;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Sainte-Paule (Rhône);https://villedereve.fr/ville/69230-sainte-paule;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27172;69231;Saint-Pierre-la-Palud;Saint-Pierre-la-Palud;à Saint-Pierre-la-Palud;de Saint-Pierre-la-Palud;saint-pierre-la-palud;SAINT-PIERRE-LA-PALUD;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210, 69594;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;2587;747;7;346.0;474;259.0;747.0;45.789;4.613;45.782;4.616;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Saint-Pierre-la-Palud;https://villedereve.fr/ville/69231-saint-pierre-la-palud;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27173;69233;Saint-Romain-au-Mont-d'Or;Saint-Romain-au-Mont-d'Or;à Saint-Romain-au-Mont-d'Or;de Saint-Romain-au-Mont-d'Or;saint-romain-au-mont-d-or;SAINT-ROMAIN-AU-MONT-D'OR;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69270;69270;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;1238;261;3;474.0;297;165.0;492.0;45.838;4.824;45.836;4.821;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Saromagnots.;https://fr.wikipedia.org/wiki/fr:Saint-Romain-au-Mont-d'Or;https://villedereve.fr/ville/69233-saint-romain-au-mont-d-or;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27174;69234;Saint-Romain-de-Popey;Saint-Romain-de-Popey;à Saint-Romain-de-Popey;de Saint-Romain-de-Popey;saint-romain-de-popey;SAINT-ROMAIN-DE-POPEY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69490;69490;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;1661;1708;17;97.0;387;252.0;657.0;45.849;4.531;45.856;4.53;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Saint-Rominois, saint-Rominoise;https://fr.wikipedia.org/wiki/fr:Saint-Romain-de-Popey;https://villedereve.fr/ville/69234-saint-romain-de-popey;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27175;69235;Saint-Romain-en-Gal;Saint-Romain-en-Gal;à Saint-Romain-en-Gal;de Saint-Romain-en-Gal;saint-romain-en-gal;SAINT-ROMAIN-EN-GAL;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5.0;UNITE URBAINE;B;1980;1355;14;146.0;305;140.0;528.0;45.536;4.858;45.536;4.826;2;Centres urbains intermédiaires;1.0;centres locaux d'équipements et de services;Romanère;https://fr.wikipedia.org/wiki/fr:Saint-Romain-en-Gal;https://villedereve.fr/ville/69235-saint-romain-en-gal;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27176;69236;Saint-Romain-en-Gier;Saint-Romain-en-Gier;à Saint-Romain-en-Gier;de Saint-Romain-en-Gier;saint-romain-en-gier;SAINT-ROMAIN-EN-GIER;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69700;69700;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;600;407;4;147.0;238;175.0;325.0;45.566;4.707;45.566;4.704;6;Rural à habitat dispersé;0.0;communes non pôle;Saint-Romanais;https://fr.wikipedia.org/wiki/fr:Saint-Romain-en-Gier;https://villedereve.fr/ville/69236-saint-romain-en-gier;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27177;69238;Saint-Symphorien-sur-Coise;Saint-Symphorien-sur-Coise;à Saint-Symphorien-sur-Coise;de Saint-Symphorien-sur-Coise;saint-symphorien-sur-coise;SAINT-SYMPHORIEN-SUR-COISE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69590;69590;08428;42218;69104;Saint-Symphorien-sur-Coise;1.0;UNITE URBAINE;I;3712;406;4;914.0;556;480.0;629.0;45.632;4.455;45.631;4.45;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;Pelauds;https://fr.wikipedia.org/wiki/fr:Saint-Symphorien-sur-Coise;https://villedereve.fr/ville/69238-saint-symphorien-sur-coise;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
