id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_arthaud_2022_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_dupont_aignan_2022_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_hidalgo_2022_t1,share_jadot_2022_t1,share_lassalle_2017_t1,share_lassalle_2022_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_le_pen_2022_t1,share_macron_2017_t1,share_macron_2017_t2,share_macron_2022_t1,share_melenchon_2017_t1,share_melenchon_2022_t1,share_pecresse_2022_t1,share_poutou_2017_t1,share_poutou_2022_t1,share_roussel_2022_t1,share_zemmour_2022_t1,votants_2017_t1,votants_2017_t2,votants_2022_t1
69-188,0,94.0,133.0,121.0,11.0,52.0,10.0,439.0,353.0,445.0,545.0,545.0,579.0,397.0,397.0,911.0,904.0,1.0,7.0,3.0,17.25,24.4,20.9,2.02,9.54,1.73,0.18,1.28,0.52,82.75,75.6,79.1,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.68,0.0,0.91,0.46,7.52,3.37,22.32,6.38,1.35,2.7,0.91,2.7,24.6,46.74,28.99,19.36,53.26,23.82,16.17,20.9,6.52,0.68,1.12,1.12,7.42,451.0,412.0,458.0
69-189,1,276.0,365.0,342.0,28.0,98.0,15.0,1111.0,936.0,1190.0,1424.0,1424.0,1552.0,1243.0,1243.0,1953.0,1994.0,9.0,25.0,5.0,19.38,25.63,22.04,1.97,6.88,0.97,0.63,1.76,0.32,80.62,74.37,77.96,10.4609362,7.2421866,12.2887865,4.5135406,9.2165899,9.5285858,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,2.5601639,1.4076726,5.1203277,8.0240722,0.2640282,0.3546356,0.27,0.5,1.26,0.18,5.31,2.94,23.76,5.49,1.6,6.05,0.63,1.76,22.32,35.36,22.69,24.84,64.64,29.66,15.12,17.9,5.97,0.81,0.59,1.34,8.99,1148.0,1059.0,1210.0
69-190,1,242.0,320.0,277.0,19.0,94.0,19.0,1300.0,1130.0,1328.0,1563.0,1563.0,1631.0,892.0,892.0,2059.0,2109.0,2.0,19.0,7.0,15.48,20.47,16.98,1.22,6.01,1.16,0.13,1.22,0.43,84.52,79.53,83.02,11.2147952,21.3081109,3.4469802,3.5081804,6.7994172,5.2157421,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.0,0.08,0.45,0.38,0.23,5.77,2.41,28.77,5.46,1.58,6.33,1.08,1.88,15.62,26.02,17.77,27.31,73.98,36.75,14.77,13.7,7.91,0.54,0.45,1.28,9.49,1321.0,1243.0,1354.0
69-191,1,725.0,975.0,915.0,33.0,281.0,41.0,3837.0,3298.0,4008.0,4602.0,4602.0,4971.0,2744.0,2744.0,5900.0,6113.0,7.0,48.0,7.0,15.75,21.19,18.41,0.72,6.11,0.82,0.15,1.04,0.14,84.25,78.81,81.59,16.0336419,10.5676276,6.1016949,7.361361,7.7966102,6.3798462,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.8644068,1.635858,0.9771534,1.0619796,0.1021803,0.1055371,1.0169492,3.5988876,10.8474576,6.0526746,2.7118644,2.9445444,6.6101695,5.2347456,0.2640282,0.3546356,0.13,0.1,0.76,0.13,1.82,1.62,49.99,3.67,1.25,5.21,0.26,1.25,8.08,19.25,10.03,26.9,80.75,46.98,7.84,9.73,10.48,0.42,0.32,0.95,12.08,3877.0,3627.0,4056.0
69-192,1,10.0,11.0,7.0,3.0,9.0,2.0,98.0,88.0,121.0,111.0,111.0,131.0,67.0,67.0,153.0,156.0,0.0,3.0,1.0,9.01,9.91,5.34,2.7,8.11,1.53,0.0,2.7,0.76,90.99,90.09,94.66,5.4772311,0.0,3.4469802,0.0,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6728256,1.5184457,0.0,1.4076726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,1.65,20.41,4.08,1.65,8.26,0.0,5.79,23.47,32.95,24.79,34.69,67.05,33.06,14.29,14.05,2.48,0.0,0.0,0.0,8.26,101.0,100.0,124.0
69-193,1,144.0,176.0,168.0,8.0,71.0,7.0,839.0,738.0,912.0,996.0,996.0,1091.0,544.0,544.0,1275.0,1273.0,5.0,11.0,4.0,14.46,17.67,15.4,0.8,7.13,0.64,0.5,1.1,0.37,85.54,82.33,84.6,16.5365561,20.2113463,3.4469802,3.5081804,4.6269327,7.8554595,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.36,0.0,1.31,0.12,5.6,1.75,27.06,4.17,1.75,3.95,1.07,2.74,21.81,35.23,22.7,25.63,64.77,34.87,11.92,11.73,7.79,0.95,0.22,1.97,10.53,852.0,820.0,923.0
69-194,1,1015.0,1271.0,974.0,47.0,383.0,38.0,4606.0,3950.0,4875.0,5676.0,5677.0,5900.0,3111.0,3111.0,7265.0,7405.0,8.0,73.0,13.0,17.88,22.39,16.51,0.83,6.75,0.64,0.14,1.29,0.22,82.12,77.61,83.49,13.178013,14.4636728,5.7811425,7.29237,6.1940812,8.6428089,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.1055371,1.10117,2.1607022,3.4411562,1.8906144,1.10117,1.3504389,7.2952512,7.1573261,0.2640282,0.3546356,0.22,0.06,0.5,0.04,2.54,1.44,51.67,3.43,1.11,4.25,0.5,0.94,6.77,18.0,10.32,26.38,82.0,44.84,7.69,9.21,13.6,0.26,0.16,1.44,12.64,4661.0,4406.0,4926.0
69-196,0,75.0,80.0,94.0,12.0,36.0,9.0,336.0,304.0,367.0,425.0,425.0,471.0,300.0,300.0,605.0,603.0,2.0,5.0,1.0,17.65,18.82,19.96,2.82,8.47,1.91,0.47,1.18,0.21,82.35,81.18,80.04,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.3,0.54,1.19,0.3,8.93,4.09,20.54,3.27,1.09,2.18,1.19,4.09,31.85,47.37,32.7,15.77,52.63,26.43,16.07,17.98,3.27,0.6,0.0,2.45,5.18,350.0,345.0,377.0
69-197,1,324.0,363.0,372.0,23.0,110.0,22.0,1258.0,1108.0,1328.0,1610.0,1610.0,1735.0,972.0,972.0,2206.0,2236.0,5.0,29.0,13.0,20.12,22.55,21.44,1.43,6.83,1.27,0.31,1.8,0.75,79.88,77.45,78.56,5.4772311,5.1599952,3.4469802,3.5081804,3.1731641,3.5778175,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.3546356,0.79,0.38,0.72,0.16,6.2,2.56,23.13,2.86,1.2,4.14,1.27,3.01,30.29,46.12,28.77,21.3,53.88,31.25,12.16,12.42,6.4,1.11,0.45,1.36,8.06,1286.0,1247.0,1363.0
69-198,0,97.0,108.0,103.0,12.0,32.0,10.0,476.0,433.0,490.0,589.0,585.0,603.0,357.0,357.0,769.0,783.0,4.0,12.0,0.0,16.47,18.46,17.08,2.04,5.47,1.66,0.68,2.05,0.0,83.53,81.54,82.92,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,0.0,1.4219906,1.6599958,0.0,0.9771534,0.0,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.21,0.0,0.21,0.0,7.98,2.04,18.49,2.94,0.61,6.73,1.89,4.29,35.71,49.19,33.67,18.07,50.81,24.69,13.45,10.41,5.51,1.05,1.43,1.02,9.59,492.0,477.0,500.0
69-199,1,3135.0,3231.0,3325.0,98.0,361.0,74.0,4993.0,4560.0,5146.0,8274.0,8274.0,8573.0,8147.0,8147.0,19360.0,19549.0,48.0,122.0,28.0,37.89,39.05,38.78,1.18,4.36,0.86,0.58,1.47,0.33,62.11,60.95,61.22,6.1371302,8.4692397,11.4152893,11.2026191,5.268595,6.1895749,0.7231405,0.9207632,2.2210744,3.2226712,1.2396694,1.7392194,5.1136364,4.9618906,4.4938017,6.0361144,0.6714876,0.9207632,0.1021803,0.1055371,1.4979339,2.8645967,7.0764463,8.8495575,2.5826446,2.5576756,5.9917355,7.5707197,2.1177686,1.0230702,1.1,0.68,2.26,0.14,3.06,1.24,8.79,7.95,1.09,1.63,0.56,1.34,18.23,26.18,14.42,21.53,73.82,16.56,35.17,53.65,1.83,1.2,0.7,1.79,5.07,5139.0,5043.0,5248.0
69-200,1,205.0,227.0,265.0,23.0,105.0,19.0,972.0,844.0,914.0,1209.0,1209.0,1203.0,742.0,742.0,1516.0,1538.0,9.0,33.0,5.0,16.96,18.78,22.03,1.9,8.68,1.58,0.74,2.73,0.42,83.04,81.22,77.97,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,7.8023407,0.0,0.3375502,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.82,0.33,0.82,0.21,7.72,5.03,25.51,3.6,1.09,4.05,1.23,3.17,32.1,44.79,29.65,17.28,55.21,28.34,9.98,12.8,6.78,0.72,0.44,1.42,6.89,1004.0,982.0,938.0
69-201,1,201.0,229.0,239.0,3.0,63.0,26.0,654.0,575.0,648.0,880.0,880.0,916.0,770.0,770.0,1291.0,1292.0,22.0,13.0,3.0,22.84,26.02,26.09,0.34,7.16,2.84,2.5,1.48,0.33,77.16,73.98,73.91,5.4772311,5.1599952,6.1967467,3.869969,4.6269327,5.0485131,0.2719703,0.3375502,3.8729667,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.46,0.46,1.22,0.15,8.72,4.32,16.82,5.35,1.39,1.85,1.38,2.47,28.59,46.09,32.41,18.5,53.91,31.02,18.04,11.73,6.02,0.76,0.31,2.78,5.25,679.0,651.0,677.0
69-202,1,2818.0,3346.0,2723.0,154.0,838.0,163.0,12638.0,11225.0,12817.0,15649.0,15650.0,15749.0,10787.0,10787.0,21858.0,21893.0,39.0,241.0,46.0,18.01,21.38,17.29,0.98,5.35,1.03,0.25,1.54,0.29,81.99,78.62,82.71,12.2374099,12.5155329,5.9017293,4.6133467,7.2742245,6.4860914,0.2719703,0.3375502,0.9607466,1.0962408,0.4117486,0.3654136,1.6012444,1.6443612,1.6469942,1.827068,0.869247,0.9592107,0.1021803,0.1055371,1.5554946,2.4208651,4.2547351,4.0652263,2.6077409,2.8319554,5.8559795,5.481204,0.6404978,0.9592107,0.32,0.29,0.8,0.13,3.63,1.8,34.03,6.06,1.87,5.13,0.66,1.87,10.56,19.48,12.03,30.5,80.52,39.84,12.87,16.38,9.47,0.42,0.42,1.51,9.38,12831.0,12304.0,13026.0
69-203,0,145.0,186.0,164.0,16.0,70.0,17.0,596.0,486.0,578.0,760.0,760.0,760.0,501.0,501.0,987.0,986.0,3.0,18.0,1.0,19.08,24.47,21.58,2.11,9.21,2.24,0.39,2.37,0.13,80.92,75.53,78.42,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.84,0.69,1.17,0.0,10.23,3.63,18.12,3.36,1.38,1.56,1.17,3.29,25.84,46.71,28.55,18.79,53.29,23.53,17.79,21.63,5.54,2.68,1.04,0.69,8.48,615.0,574.0,596.0
69-204,1,3370.0,3834.0,2865.0,173.0,926.0,131.0,11796.0,10382.0,11705.0,15384.0,15384.0,14744.0,9721.0,9721.0,20929.0,21329.0,45.0,242.0,43.0,21.91,24.92,19.43,1.12,6.02,0.89,0.29,1.57,0.29,78.09,75.08,80.57,10.2872092,11.0073138,7.1670887,6.4231797,5.9725739,7.6421773,0.2719703,0.3375502,2.1979072,1.5940738,1.6723207,1.078344,2.1979072,2.7193024,2.0067848,2.1098036,1.6723207,1.1721131,0.1021803,0.1055371,3.6791055,4.4540297,3.1057384,4.1258381,3.2968608,2.2035726,9.4127765,8.4860987,0.6211477,0.4688452,0.31,0.42,0.89,0.17,4.15,2.14,26.51,6.41,1.71,5.87,0.75,1.72,15.01,25.45,16.36,29.48,74.55,35.31,15.63,19.32,6.58,0.68,0.45,2.02,8.11,12014.0,11550.0,11879.0
69-205,1,556.0,701.0,588.0,46.0,272.0,41.0,3100.0,2690.0,3168.0,3709.0,3709.0,3814.0,2197.0,2197.0,5300.0,5370.0,7.0,46.0,17.0,14.99,18.9,15.42,1.24,7.33,1.07,0.19,1.24,0.45,85.01,81.1,84.58,6.3721717,6.8273268,8.3018868,4.8417132,3.7735849,6.5176909,0.2719703,0.3375502,3.7735849,1.8621974,1.1494177,1.7948427,2.0754717,2.4208566,1.6981132,2.7932961,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,3.5849057,4.283054,0.2640282,0.3546356,0.39,0.22,0.87,0.19,4.16,2.02,28.0,6.52,2.21,7.61,1.0,1.74,12.23,22.83,14.02,31.26,77.17,35.98,14.71,16.6,8.21,0.68,0.47,1.55,9.38,3153.0,3008.0,3226.0
69-206,0,598.0,708.0,722.0,47.0,215.0,37.0,2472.0,2159.0,2600.0,3135.0,3137.0,3375.0,2121.0,2121.0,4461.0,4533.0,18.0,55.0,16.0,19.07,22.57,21.39,1.5,6.85,1.1,0.57,1.75,0.47,80.93,77.43,78.61,7.0708829,9.8992361,4.7074647,6.3975292,4.7074647,3.3090668,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,5.1557947,2.2060446,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,4.2591347,4.4120891,6.7249496,7.9417604,1.3269747,1.4076726,4.0349697,2.8678579,0.0,0.3546356,0.36,0.77,0.61,0.12,4.94,2.23,27.43,4.0,0.73,4.23,0.73,2.65,31.35,48.22,31.27,17.92,51.78,27.46,11.73,12.88,6.04,0.81,0.46,1.54,9.73,2537.0,2429.0,2653.0
69-207,1,451.0,545.0,493.0,26.0,133.0,34.0,1681.0,1457.0,1641.0,2163.0,2163.0,2174.0,1318.0,1318.0,2978.0,3037.0,5.0,28.0,6.0,20.85,25.2,22.68,1.2,6.15,1.56,0.23,1.29,0.28,79.15,74.8,77.32,3.7948768,5.1599952,6.3801209,4.6098123,4.7011417,6.5854462,0.0,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,4.7011417,5.5976292,0.9771534,1.0619796,0.0,0.0,2.3505709,5.9269015,4.3653459,5.2683569,1.3269747,1.4076726,5.0369375,5.5976292,0.2640282,0.3546356,0.18,0.49,0.71,0.18,2.68,1.46,20.64,7.73,2.19,7.98,0.77,2.01,17.85,26.42,16.15,26.41,73.58,31.14,22.13,23.4,4.02,0.71,0.61,2.32,8.23,1712.0,1618.0,1681.0
69-208,1,204.0,232.0,233.0,33.0,137.0,16.0,1430.0,1268.0,1504.0,1676.0,1676.0,1759.0,937.0,937.0,2245.0,2252.0,9.0,39.0,6.0,12.17,13.84,13.25,1.97,8.17,0.91,0.54,2.33,0.34,87.83,86.16,86.75,7.4679753,7.4679753,3.4469802,3.5081804,4.454343,4.8845471,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,3.5634744,2.2745888,0.0,0.0,0.28,0.2,0.63,0.28,6.29,2.86,22.52,5.8,2.39,5.59,0.98,3.19,20.49,32.57,21.74,26.29,67.43,33.64,15.45,16.29,5.32,0.98,0.47,1.93,6.38,1472.0,1444.0,1526.0
69-209,0,121.0,133.0,124.0,1.0,38.0,0.0,366.0,315.0,351.0,499.0,498.0,484.0,416.0,416.0,568.0,581.0,11.0,12.0,9.0,24.25,26.71,25.62,0.2,7.63,0.0,2.2,2.41,1.86,75.75,73.29,74.38,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,0.0,0.0,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,0.82,0.85,0.82,0.0,7.92,3.7,26.5,3.55,1.71,2.85,1.64,3.7,34.7,53.97,36.18,13.66,46.03,22.79,9.29,10.26,6.27,1.09,0.0,0.57,11.11,378.0,365.0,360.0
69-212,1,35.0,50.0,65.0,1.0,24.0,3.0,300.0,260.0,317.0,337.0,337.0,385.0,216.0,216.0,479.0,472.0,1.0,3.0,0.0,10.39,14.84,16.88,0.3,7.12,0.78,0.3,0.89,0.0,89.61,85.16,83.12,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,0.0,1.9820933,0.0,0.0,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.0,0.33,0.33,2.0,1.26,33.0,4.67,0.95,7.89,0.67,2.52,21.67,37.69,23.97,24.0,62.31,30.28,12.33,15.14,2.84,1.0,0.63,1.89,12.62,302.0,287.0,320.0
69-214,0,166.0,210.0,162.0,19.0,59.0,0.0,684.0,591.0,726.0,874.0,874.0,908.0,546.0,546.0,1187.0,1175.0,5.0,14.0,20.0,18.99,24.03,17.84,2.17,6.75,0.0,0.57,1.6,2.2,81.01,75.97,82.16,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,20.2190396,14.4680851,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.58,0.41,1.32,0.15,8.77,2.62,20.32,5.26,1.65,3.86,1.75,3.31,31.73,52.62,34.44,16.23,47.38,21.49,13.3,16.12,5.92,0.58,0.96,1.24,7.99,708.0,664.0,746.0
69-215,1,87.0,94.0,124.0,10.0,52.0,11.0,566.0,511.0,562.0,664.0,664.0,698.0,423.0,423.0,902.0,936.0,1.0,7.0,1.0,13.1,14.16,17.77,1.51,7.83,1.58,0.15,1.05,0.14,86.9,85.84,82.23,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.3418803,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,0.0,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.71,0.71,0.88,0.0,6.01,2.31,24.2,4.24,1.78,4.63,1.77,3.38,31.98,44.23,25.98,22.79,55.77,32.74,6.89,9.25,6.05,0.53,0.18,1.42,11.57,577.0,570.0,574.0
69-216,1,57.0,66.0,64.0,0.0,27.0,7.0,353.0,315.0,347.0,418.0,418.0,420.0,302.0,302.0,587.0,605.0,8.0,10.0,2.0,13.64,15.79,15.24,0.0,6.46,1.67,1.91,2.39,0.48,86.36,84.21,84.76,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.13,0.58,0.28,0.0,6.8,4.03,28.61,3.12,2.59,6.34,1.7,5.48,25.21,38.41,20.17,20.68,61.59,29.39,11.61,13.54,7.49,0.85,1.15,2.02,7.2,361.0,352.0,356.0
69-217,1,121.0,147.0,113.0,6.0,41.0,8.0,502.0,434.0,487.0,630.0,632.0,608.0,454.0,454.0,743.0,743.0,1.0,10.0,0.0,19.21,23.26,18.59,0.95,6.49,1.32,0.16,1.58,0.0,80.79,76.74,81.41,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,0.0,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.59,0.62,0.4,0.2,7.57,3.29,28.88,4.58,0.82,3.49,2.19,3.49,21.12,38.48,24.23,20.52,61.52,27.52,11.75,20.12,9.65,1.2,0.62,0.82,5.34,509.0,485.0,495.0
69-218,1,115.0,127.0,191.0,17.0,45.0,1.0,609.0,555.0,590.0,744.0,744.0,793.0,499.0,499.0,1046.0,1051.0,3.0,17.0,11.0,15.46,17.07,24.09,2.28,6.05,0.13,0.4,2.28,1.39,84.54,82.93,75.91,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.66,0.17,0.99,0.33,10.67,3.39,24.14,3.78,1.19,3.73,2.13,5.93,32.35,48.47,29.49,16.26,51.53,28.98,8.05,11.02,6.61,0.66,0.34,0.68,8.47,629.0,617.0,602.0
69-219,1,305.0,388.0,342.0,28.0,143.0,28.0,1485.0,1270.0,1459.0,1825.0,1825.0,1834.0,960.0,960.0,2132.0,2120.0,7.0,24.0,5.0,16.71,21.26,18.65,1.53,7.84,1.53,0.38,1.32,0.27,83.29,78.74,81.35,15.6310436,11.4627653,3.4469802,3.5081804,4.2213884,4.7169811,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,2.8142589,1.5184457,1.3269747,5.6603774,2.0730405,2.2745888,0.0,0.0,0.61,0.96,0.81,0.13,6.26,2.12,22.96,6.6,1.44,7.75,1.48,2.19,16.7,26.85,17.55,27.14,73.15,34.61,16.57,17.48,5.48,0.74,0.55,1.99,7.88,1520.0,1437.0,1492.0
69-220,1,202.0,238.0,269.0,1.0,95.0,21.0,1081.0,957.0,1105.0,1311.0,1311.0,1401.0,935.0,935.0,1883.0,1950.0,27.0,21.0,6.0,15.41,18.15,19.2,0.08,7.25,1.5,2.06,1.6,0.43,84.59,81.85,80.8,5.4772311,5.1599952,3.1864047,8.7179487,4.6269327,5.0485131,0.2719703,0.3375502,4.2485396,5.1282051,1.1494177,1.7948427,1.448111,5.6410256,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.56,0.27,1.02,0.09,9.53,4.43,25.35,5.92,1.54,4.8,1.94,3.98,24.05,40.23,25.34,16.65,59.77,30.14,14.15,14.48,7.24,0.74,0.54,1.81,5.43,1109.0,1073.0,1132.0
69-225,1,75.0,105.0,78.0,0.0,25.0,17.0,357.0,301.0,364.0,444.0,444.0,461.0,251.0,251.0,543.0,568.0,12.0,13.0,2.0,16.89,23.65,16.92,0.0,5.63,3.69,2.7,2.93,0.43,83.11,76.35,83.08,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,0.0,0.0,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.28,0.55,1.4,0.0,5.88,2.2,20.73,2.8,1.65,4.95,1.96,2.75,25.49,35.88,26.92,24.93,64.12,31.04,14.85,18.96,3.57,1.68,0.55,1.1,5.77,369.0,339.0,383.0
