id_commune,target_nuance,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,share_nuance_rem_2017_t2,share_nuance_rn_2017_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_rn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69214,RN,874.0,210.0,664.0,59.0,14.0,591.0,24.03,75.97,6.75,1.6,874.0,166.0,708.0,19.0,5.0,684.0,18.99,81.01,2.17,0.57,47.38,52.62,8.77,1.47,20.32,31.73,16.23,5.26,1.16,1.75,13.3,1175.0,546.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,14.4680851,17.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69215,REM,664.0,94.0,570.0,52.0,7.0,511.0,14.16,85.84,7.83,1.05,664.0,87.0,577.0,10.0,1.0,566.0,13.1,86.9,1.51,0.15,55.77,44.23,6.01,0.88,24.2,31.98,22.79,4.24,1.24,1.77,6.89,936.0,423.0,5.1599952,2.6492537,3.5081804,3.3106061,5.3418803,5.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69216,REM,418.0,66.0,352.0,27.0,10.0,315.0,15.79,84.21,6.46,2.39,418.0,57.0,361.0,0.0,8.0,353.0,13.64,86.36,0.0,1.91,61.59,38.41,6.8,0.28,28.61,25.21,20.68,3.12,1.98,1.7,11.61,605.0,302.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69217,REM,632.0,147.0,485.0,41.0,10.0,434.0,23.26,76.74,6.49,1.58,630.0,121.0,509.0,6.0,1.0,502.0,19.21,80.79,0.95,0.16,61.52,38.48,7.57,0.6000000000000001,28.88,21.12,20.52,4.58,2.79,2.19,11.75,743.0,454.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69218,RN,744.0,127.0,617.0,45.0,17.0,555.0,17.07,82.93,6.05,2.28,744.0,115.0,629.0,17.0,3.0,609.0,15.46,84.54,2.28,0.4,51.53,48.47,10.67,1.32,24.14,32.35,16.26,3.78,1.32,2.13,8.05,1051.0,499.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69219,REM,1825.0,388.0,1437.0,143.0,24.0,1270.0,21.26,78.74,7.84,1.32,1825.0,305.0,1520.0,28.0,7.0,1485.0,16.71,83.29,1.53,0.38,73.15,26.85,6.26,0.9400000000000001,22.96,16.7,27.14,6.6,1.35,1.48,16.57,2120.0,960.0,11.4627653,11.0,3.5081804,3.3106061,4.7169811,10.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,5.6603774,12.0,2.2745888,2.6805556,0.0,0.0
69220,REM,1311.0,238.0,1073.0,95.0,21.0,957.0,18.15,81.85,7.25,1.6,1311.0,202.0,1109.0,1.0,27.0,1081.0,15.41,84.59,0.08,2.06,59.77,40.23,9.53,1.11,25.35,24.05,16.65,5.92,1.3,1.94,14.15,1950.0,935.0,5.1599952,2.6492537,8.7179487,17.0,5.0485131,4.2666667,0.3375502,1.7521368,5.1282051,10.0,1.7948427,6.2348485,5.6410256,11.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69225,REM,444.0,105.0,339.0,25.0,13.0,301.0,23.65,76.35,5.63,2.93,444.0,75.0,369.0,0.0,12.0,357.0,16.89,83.11,0.0,2.7,64.12,35.88,5.88,1.4,20.73,25.49,24.93,2.8,1.96,1.96,14.85,568.0,251.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,0.0,0.0,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69227,REM,3039.0,592.0,2447.0,199.0,54.0,2194.0,19.48,80.52,6.55,1.78,3039.0,489.0,2550.0,51.0,8.0,2491.0,16.09,83.91,1.68,0.26,70.05,29.95,10.76,1.0,31.23,17.02,19.59,4.74,1.48,1.49,12.69,3917.0,1889.0,4.235817,8.0,5.1059484,20.0,8.1695175,32.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,4.5953536,18.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,3.0635691,12.0,3.0635691,12.0,0.0,0.0
69228,REM,3225.0,619.0,2606.0,266.0,59.0,2281.0,19.19,80.81,8.25,1.83,3225.0,511.0,2714.0,57.0,6.0,2651.0,15.84,84.16,1.77,0.19,65.19,34.81,7.51,1.1400000000000001,21.35,20.75,23.8,5.88,1.35,1.7,16.52,4274.0,1912.0,10.9861192,21.0,3.7435657,16.0,5.8493215,25.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,2.3397286,10.0,1.0619796,2.4517766,0.0,0.0,3.27562,14.0,1.5184457,2.4964539,6.5512401,28.0,2.1057557,9.0,0.0,0.0
69229,RN,541.0,108.0,433.0,44.0,11.0,378.0,19.96,80.04,8.13,2.03,541.0,102.0,439.0,9.0,3.0,427.0,18.85,81.15,1.66,0.55,53.44,46.56,7.96,1.4,23.19,31.38,16.86,3.51,1.64,1.64,12.41,776.0,478.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69230,REM,261.0,50.0,211.0,28.0,9.0,174.0,19.16,80.84,10.73,3.45,261.0,44.0,217.0,6.0,0.0,211.0,16.86,83.14,2.3,0.0,64.94,35.06,6.64,2.37,31.75,18.48,18.01,5.69,1.42,1.9,13.74,330.0,162.0,5.1599952,2.6492537,0.0,0.0,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69231,REM,1985.0,472.0,1513.0,141.0,25.0,1347.0,23.78,76.22,7.1,1.26,1985.0,378.0,1607.0,32.0,8.0,1567.0,19.04,80.96,1.61,0.4,65.18,34.82,5.81,1.4100000000000001,17.55,22.08,24.63,6.0,1.14,0.83,20.55,2586.0,1174.0,5.1599952,2.6492537,3.4802784,9.0,6.1871616,16.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.3201856,6.0,0.3546356,1.7640449
69233,REM,893.0,164.0,729.0,80.0,5.0,644.0,18.37,81.63,8.96,0.56,893.0,140.0,753.0,12.0,3.0,738.0,15.68,84.32,1.34,0.34,75.93,24.07,3.66,0.9500000000000001,33.33,11.65,27.37,6.23,1.3599999999999999,1.08,14.36,1241.0,526.0,5.1599952,2.6492537,11.2812248,14.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69234,REM,1203.0,230.0,973.0,100.0,23.0,850.0,19.12,80.88,8.31,1.91,1202.0,198.0,1004.0,24.0,3.0,977.0,16.47,83.53,2.0,0.25,63.76,36.24,6.86,1.63,25.79,22.42,23.13,4.2,1.02,1.02,13.92,1703.0,773.0,9.0545993,7.0,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69235,REM,1280.0,278.0,1002.0,105.0,20.0,877.0,21.72,78.28,8.2,1.56,1280.0,226.0,1054.0,16.0,3.0,1035.0,17.66,82.34,1.25,0.23,65.91,34.09,4.06,0.8700000000000001,25.22,20.58,23.38,5.7,1.7399999999999998,0.87,17.58,1990.0,949.0,12.6451495,12.0,5.5276382,11.0,5.0485131,4.2666667,0.3375502,1.7521368,6.5326633,13.0,6.0301508,12.0,3.5175879,7.0,4.0201005,8.0,1.0619796,2.4517766,0.1055371,1.046875,3.5175879,7.0,4.0201005,8.0,2.5125628,5.0,6.0301508,12.0,0.3546356,1.7640449
69236,RN,417.0,89.0,328.0,25.0,11.0,292.0,21.34,78.66,6.0,2.64,417.0,73.0,344.0,4.0,3.0,337.0,17.51,82.49,0.96,0.72,48.97,51.03,8.01,0.59,12.17,33.53,17.8,6.82,0.8899999999999999,0.59,19.58,598.0,254.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69238,REM,2575.0,603.0,1972.0,167.0,49.0,1756.0,23.42,76.58,6.49,1.9,2573.0,569.0,2004.0,41.0,16.0,1947.0,22.11,77.89,1.59,0.62,66.57,33.43,7.65,1.23,19.62,23.99,25.48,3.7,1.75,1.54,15.05,3749.0,1991.0,5.1599952,2.6492537,6.9351827,26.0,8.2688717,31.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.667378,10.0,3.4675914,13.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.1339024,8.0,2.4006402,9.0,4.001067,15.0,0.3546356,1.7640449
69239,REM,913.0,157.0,756.0,74.0,22.0,660.0,17.2,82.8,8.11,2.41,913.0,132.0,781.0,16.0,3.0,762.0,14.46,85.54,1.75,0.33,54.85,45.15,5.25,1.7,28.35,28.08,18.37,3.81,1.04,0.92,12.47,1147.0,577.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69240,RN,547.0,140.0,407.0,47.0,7.0,353.0,25.59,74.41,8.59,1.28,547.0,110.0,437.0,13.0,1.0,423.0,20.11,79.89,2.38,0.18,47.59,52.41,8.04,0.71,23.4,34.28,16.31,2.84,1.42,0.24,12.77,627.0,449.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69241,REM,1812.0,343.0,1469.0,116.0,33.0,1320.0,18.93,81.07,6.4,1.82,1812.0,279.0,1533.0,21.0,5.0,1507.0,15.4,84.6,1.16,0.28,66.14,33.86,3.85,1.3199999999999998,23.16,22.36,29.0,4.78,0.8600000000000001,0.93,13.74,2657.0,1098.0,8.1996439,9.0,3.7636432,10.0,9.0327437,24.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,2.2581859,6.0,2.2745888,2.6805556,0.0,0.0
69242,RN,687.0,132.0,555.0,60.0,11.0,484.0,19.21,80.79,8.73,1.6,687.0,117.0,570.0,12.0,1.0,557.0,17.03,82.97,1.75,0.15,48.76,51.24,8.98,1.26,19.21,33.93,16.88,3.05,0.72,1.08,14.9,908.0,371.0,16.1766435,6.0,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,34.1409692,31.0,19.8237885,18.0,1.4076726,2.3846154,15.4185022,14.0,0.0,0.0
69243,REM,6559.0,1940.0,4619.0,428.0,128.0,4063.0,29.58,70.42,6.53,1.95,6558.0,1749.0,4809.0,84.0,42.0,4683.0,26.67,73.33,1.28,0.64,62.34,37.66,5.49,1.66,17.89,24.04,23.04,4.8,1.8800000000000001,0.81,20.37,10881.0,5643.0,5.8483827,33.0,8.1793953,89.0,6.7089422,73.0,0.3375502,1.7521368,2.4813896,27.0,1.6542597,18.0,5.0546825,55.0,3.4004228,37.0,2.2975829,25.0,0.1055371,1.046875,1.1839424,2.7266667,2.4813896,27.0,2.1137763,23.0,8.2712986,90.0,0.3546356,1.7640449
69244,REM,14088.0,3035.0,11053.0,929.0,259.0,9865.0,21.54,78.46,6.59,1.84,14086.0,2391.0,11695.0,137.0,39.0,11519.0,16.97,83.03,0.97,0.28,77.06,22.94,4.25,0.92,36.68,12.35,27.62,4.87,0.8600000000000001,0.6,11.85,22819.0,11560.0,9.7746898,113.0,8.9837416,205.0,7.3622858,168.0,0.3375502,1.7521368,5.2587756,120.0,4.382313,100.0,2.366449,54.0,2.7170341,62.0,1.4023402,32.0,0.1055371,1.046875,1.6214558,37.0,7.0555239,161.0,2.4102721,55.0,8.0196328,183.0,0.7011701,16.0
69245,REM,544.0,91.0,453.0,43.0,11.0,399.0,16.73,83.27,7.9,2.02,544.0,79.0,465.0,15.0,1.0,449.0,14.52,85.48,2.76,0.18,61.15,38.85,5.79,0.89,23.39,25.61,22.94,3.79,1.34,0.89,15.37,747.0,366.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69246,REM,981.0,204.0,777.0,92.0,17.0,668.0,20.8,79.2,9.38,1.73,981.0,164.0,817.0,12.0,4.0,801.0,16.72,83.28,1.22,0.41,70.06,29.94,4.37,0.74,31.21,17.23,23.35,5.37,1.12,1.37,15.23,1293.0,594.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69248,RN,3919.0,823.0,3096.0,282.0,88.0,2726.0,21.0,79.0,7.2,2.25,3919.0,718.0,3201.0,77.0,28.0,3096.0,18.32,81.68,1.96,0.71,56.42,43.58,7.49,1.36,19.48,28.71,20.67,3.78,1.68,1.1,15.73,5794.0,3463.0,6.064138,21.0,7.2488781,42.0,5.5229548,32.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.3807387,8.0,3.4518467,20.0,1.035554,6.0,0.0,0.0,1.1839424,2.7266667,1.2081464,7.0,2.4162927,14.0,2.5888851,15.0,0.3546356,1.7640449
69249,REM,2178.0,363.0,1815.0,157.0,28.0,1630.0,16.67,83.33,7.21,1.29,2178.0,274.0,1904.0,30.0,4.0,1870.0,12.58,87.42,1.38,0.18,65.21,34.79,7.7,0.8099999999999999,25.45,22.73,23.96,4.65,0.7999999999999999,0.8,13.1,3268.0,1450.0,8.2749166,12.0,3.6719706,12.0,7.3439412,24.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,4.5899633,15.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,1.8359853,6.0,0.3546356,1.7640449
69250,REM,3201.0,575.0,2626.0,212.0,52.0,2362.0,17.96,82.04,6.62,1.62,3201.0,432.0,2769.0,28.0,7.0,2734.0,13.5,86.5,0.87,0.22,77.52,22.48,3.69,0.88,39.98,11.3,27.76,4.5,0.62,0.51,10.75,4460.0,2026.0,8.8863817,18.0,4.4843049,20.0,5.8295964,26.0,0.3375502,1.7521368,69.5067265,310.0,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.4663677,11.0,1.3452915,6.0,6.0538117,27.0,0.3546356,1.7640449
69252,REM,587.0,134.0,453.0,56.0,12.0,385.0,22.83,77.17,9.54,2.04,587.0,123.0,464.0,18.0,2.0,444.0,20.95,79.05,3.07,0.34,63.12,36.88,9.23,1.3599999999999999,11.26,22.75,23.65,6.53,1.58,2.25,21.4,723.0,301.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69253,RN,496.0,112.0,384.0,28.0,13.0,343.0,22.58,77.42,5.65,2.62,507.0,99.0,408.0,9.0,0.0,399.0,19.53,80.47,1.78,0.0,63.56,36.44,8.02,1.25,23.81,25.56,21.05,5.76,0.75,0.75,13.03,650.0,285.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,0.0,0.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69254,RN,588.0,120.0,468.0,51.0,15.0,402.0,20.41,79.59,8.67,2.55,587.0,103.0,484.0,9.0,5.0,470.0,17.55,82.45,1.53,0.85,52.99,47.01,7.23,0.85,18.94,31.06,18.09,3.62,2.98,0.64,16.6,994.0,471.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69255,REM,4160.0,774.0,3386.0,307.0,68.0,3011.0,18.61,81.39,7.38,1.63,4159.0,638.0,3521.0,76.0,8.0,3437.0,15.34,84.66,1.83,0.19,68.81,31.19,7.86,1.23,26.45,17.92,25.23,6.37,1.05,0.93,12.98,6198.0,2601.0,9.996122,26.0,5.4856405,34.0,4.6789287,29.0,0.3375502,1.7521368,1.4520813,9.0,1.7948427,6.2348485,1.1293966,7.0,3.2268474,20.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.7428203,17.0,0.0,0.0
69256,FI,23048.0,9947.0,13101.0,825.0,282.0,11994.0,43.16,56.84,3.58,1.22,23061.0,9617.0,13444.0,210.0,100.0,13134.0,41.7,58.3,0.91,0.43,75.93,24.07,2.91,2.0100000000000002,8.47,16.86,20.79,8.11,1.8800000000000001,0.45,38.52,52448.0,20354.0,8.1558176,166.0,12.4694936,654.0,4.957291,260.0,3.8514338,202.0,8.6371263,453.0,4.5378279,238.0,6.3682123,334.0,4.4424954,233.0,1.1058572,58.0,0.1334655,7.0,2.0210494,106.0,9.0565894,475.0,3.2794387,172.0,16.1302624,846.0,1.9257169,101.0
69257,RN,799.0,144.0,655.0,52.0,7.0,596.0,18.02,81.98,6.51,0.88,799.0,124.0,675.0,12.0,1.0,662.0,15.52,84.48,1.5,0.13,56.38,43.62,9.82,0.3,19.34,29.46,20.54,3.32,2.26,0.76,14.2,1153.0,532.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69258,REM,266.0,58.0,208.0,24.0,4.0,180.0,21.8,78.2,9.02,1.5,266.0,36.0,230.0,6.0,3.0,221.0,13.53,86.47,2.26,1.13,60.0,40.0,3.17,0.45,39.82,19.0,13.57,2.71,2.71,2.26,16.29,315.0,200.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69259,FI,30671.0,11196.0,19475.0,1497.0,560.0,17418.0,36.5,63.5,4.88,1.83,30670.0,10379.0,20291.0,366.0,187.0,19738.0,33.84,66.16,1.19,0.61,74.23,25.77,3.06,2.3800000000000003,9.13,17.47,21.88,7.33,2.2199999999999998,0.82,35.73,66701.0,29813.0,9.1905166,274.0,15.3970705,1027.0,6.5366336,436.0,4.137869,276.0,9.4301435,629.0,5.6520892,377.0,7.8409619,523.0,6.1018575,407.0,1.019475,68.0,0.1799073,12.0,3.8830003,259.0,12.4435916,830.0,3.9129848,261.0,13.8978426,927.0,1.829058,122.0
69260,REM,3167.0,727.0,2440.0,204.0,47.0,2189.0,22.96,77.04,6.44,1.48,3163.0,561.0,2602.0,37.0,8.0,2557.0,17.74,82.26,1.17,0.25,73.32,26.68,4.26,0.82,26.32,16.03,29.17,4.77,1.49,0.59,16.54,5175.0,2110.0,12.3194902,26.0,6.5700483,34.0,7.3429952,38.0,0.3375502,1.7521368,1.7391304,9.0,1.7948427,6.2348485,1.4219906,2.721519,1.9323671,10.0,1.0619796,2.4517766,0.1055371,1.046875,3.8647343,20.0,3.6714976,19.0,3.0917874,16.0,3.0917874,16.0,0.3546356,1.7640449
69261,REM,54.0,10.0,44.0,1.0,5.0,38.0,18.52,81.48,1.85,9.26,54.0,8.0,46.0,2.0,0.0,44.0,14.81,85.19,3.7,0.0,68.42,31.58,13.64,0.0,29.55,4.55,34.09,4.55,0.0,2.27,11.36,117.0,34.0,0.0,0.0,3.5081804,3.3106061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69263,RN,651.0,149.0,502.0,55.0,7.0,440.0,22.89,77.11,8.45,1.08,651.0,129.0,522.0,11.0,4.0,507.0,19.82,80.18,1.69,0.61,53.86,46.14,8.28,1.38,22.68,27.42,20.12,3.16,0.99,2.17,13.81,908.0,461.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69264,FI,19764.0,6089.0,13675.0,1067.0,357.0,12251.0,30.81,69.19,5.4,1.81,19764.0,5437.0,14327.0,199.0,118.0,14010.0,27.51,72.49,1.01,0.6,67.0,33.0,4.61,1.63,21.15,21.25,22.2,6.64,1.55,0.79,20.19,36224.0,19597.0,7.7561863,152.0,14.5759717,528.0,7.1499558,259.0,3.0090548,109.0,9.1099823,330.0,2.0152385,73.0,6.7358657,244.0,4.3617491,158.0,2.1256625,77.0,0.193242,7.0,1.6011484,58.0,5.3003534,192.0,1.7391784,63.0,11.732553,425.0,0.6073322,22.0
69265,REM,638.0,125.0,513.0,46.0,9.0,458.0,19.59,80.41,7.21,1.41,638.0,96.0,542.0,2.0,9.0,531.0,15.05,84.95,0.31,1.41,65.07,34.93,6.03,1.51,26.93,18.83,21.85,8.1,1.8800000000000001,2.64,12.24,820.0,388.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
